,ell,Cl
5564,5564,4.859552376557152e-10
5565,5565,4.3310172345088093e-10
5566,5566,4.685919616762564e-10
5567,5567,4.500643112903055e-10
5568,5568,4.832629853511324e-10
5569,5569,4.5780069163455814e-10
5570,5570,4.699883897026361e-10
5571,5571,4.717187174097822e-10
5572,5572,4.502022767041932e-10
5573,5573,4.5830845583671985e-10
5574,5574,4.528387815882522e-10
5575,5575,4.3983851889764403e-10
5576,5576,4.511771744513413e-10
5577,5577,4.411651010047098e-10
5578,5578,4.509480779222504e-10
5579,5579,4.3115947867456564e-10
5580,5580,4.941028727866729e-10
5581,5581,4.732254300733703e-10
5582,5582,4.409259368218401e-10
5583,5583,4.4184179962471193e-10
5584,5584,4.5540385015384917e-10
5585,5585,4.1483577446286146e-10
5586,5586,4.481981193404707e-10
5587,5587,4.663407842339549e-10
5588,5588,4.754262762158961e-10
5589,5589,4.70753526349969e-10
5590,5590,4.463558434195153e-10
5591,5591,4.357457372511559e-10
5592,5592,4.718334034918181e-10
5593,5593,4.6462831219181174e-10
5594,5594,4.3028763810767044e-10
5595,5595,4.5908378845208535e-10
5596,5596,4.6448426025509546e-10
5597,5597,4.280044136922556e-10
5598,5598,4.569999575573115e-10
5599,5599,4.206482910126302e-10
5600,5600,4.855599824897436e-10
5601,5601,4.2283039749275885e-10
5602,5602,4.443665533417688e-10
5603,5603,4.448325963639103e-10
5604,5604,4.534589831798054e-10
5605,5605,4.339400601734795e-10
5606,5606,4.503311408546127e-10
5607,5607,4.5179618241777394e-10
5608,5608,4.465150532309452e-10
5609,5609,4.3784862564343874e-10
5610,5610,4.487035798879967e-10
5611,5611,4.244345596901925e-10
5612,5612,4.563408895732706e-10
5613,5613,4.192570110436359e-10
5614,5614,4.700987561446487e-10
5615,5615,4.5268915312471463e-10
5616,5616,4.2827862648797893e-10
5617,5617,4.3878144722268506e-10
5618,5618,4.4700594017443207e-10
5619,5619,4.419209222198104e-10
5620,5620,4.66989159837519e-10
5621,5621,4.5784972479306846e-10
5622,5622,4.605858228282426e-10
5623,5623,4.4344145697352136e-10
5624,5624,4.363015696451545e-10
5625,5625,4.3170467211609927e-10
5626,5626,4.5736689705082126e-10
5627,5627,4.407166588966676e-10
5628,5628,4.555594099532504e-10
5629,5629,4.3075456644927767e-10
5630,5630,4.2467821143321693e-10
5631,5631,4.4455349066681244e-10
5632,5632,4.513500923823371e-10
5633,5633,4.254047956890986e-10
5634,5634,4.6346688878567694e-10
5635,5635,4.274632649473137e-10
5636,5636,4.6302574305081963e-10
5637,5637,4.402385176475378e-10
5638,5638,4.696489878462385e-10
5639,5639,4.46110979563828e-10
5640,5640,4.566804757807724e-10
5641,5641,4.357353120237563e-10
5642,5642,4.5779935759686744e-10
5643,5643,4.414147475515877e-10
5644,5644,4.670845692882957e-10
5645,5645,4.204483729860485e-10
5646,5646,4.5590688993614655e-10
5647,5647,4.539383157417736e-10
5648,5648,4.3333590721947063e-10
5649,5649,4.408662325474792e-10
5650,5650,4.5353755972579687e-10
5651,5651,4.407124101795579e-10
5652,5652,4.471596985443567e-10
5653,5653,4.597942197757365e-10
5654,5654,4.5733375556502597e-10
5655,5655,4.451847352468505e-10
5656,5656,4.2578552463947003e-10
5657,5657,4.5518909115691914e-10
5658,5658,4.479234835305791e-10
5659,5659,4.3076526360902797e-10
5660,5660,4.480686776288742e-10
5661,5661,4.372680652835505e-10
5662,5662,4.654707181974453e-10
5663,5663,4.49480114193353e-10
5664,5664,4.215984917187532e-10
5665,5665,4.2212397160999295e-10
5666,5666,4.47604087890981e-10
5667,5667,4.2800127536316234e-10
5668,5668,4.5743533252767365e-10
5669,5669,4.4018006781491005e-10
5670,5670,4.263832669201269e-10
5671,5671,4.2968050987971037e-10
5672,5672,4.644146987264872e-10
5673,5673,3.954350773286867e-10
5674,5674,4.350991431762535e-10
5675,5675,4.170668380505515e-10
5676,5676,4.3985945702921107e-10
5677,5677,4.3091697110279734e-10
5678,5678,4.471694737723947e-10
5679,5679,4.174070177313558e-10
5680,5680,4.686574415187178e-10
5681,5681,4.293284249087903e-10
5682,5682,4.4079064364710456e-10
5683,5683,4.3858043889103307e-10
5684,5684,4.2385628485319154e-10
5685,5685,4.314133356331967e-10
5686,5686,4.646312381455585e-10
5687,5687,4.3982024663571253e-10
5688,5688,4.5443181419725774e-10
5689,5689,4.2176992372793183e-10
5690,5690,4.398430641957609e-10
5691,5691,4.097832314425147e-10
5692,5692,4.4184994420057754e-10
5693,5693,4.5004675067084473e-10
5694,5694,4.4031748065812855e-10
5695,5695,4.2840681636036697e-10
5696,5696,4.3232119994909487e-10
5697,5697,4.1590718540316756e-10
5698,5698,4.536371858702914e-10
5699,5699,4.3542720391935126e-10
5700,5700,4.524994820168139e-10
5701,5701,4.223644766889463e-10
5702,5702,4.4448854792364285e-10
5703,5703,4.3576546167581346e-10
5704,5704,4.2249102370404153e-10
5705,5705,4.3869425895396964e-10
5706,5706,4.473738958100424e-10
5707,5707,4.0670299606912655e-10
5708,5708,4.482152628856784e-10
5709,5709,4.17437263519984e-10
5710,5710,4.620641815068836e-10
5711,5711,4.380449180893193e-10
5712,5712,4.72818958602466e-10
5713,5713,4.292087396376994e-10
5714,5714,4.428383463963007e-10
5715,5715,4.37425751271374e-10
5716,5716,4.449745498663477e-10
5717,5717,4.0141453506839584e-10
5718,5718,4.303257548552558e-10
5719,5719,4.22502595880494e-10
5720,5720,4.727506631643284e-10
5721,5721,4.201603583365723e-10
5722,5722,4.626902682695604e-10
5723,5723,4.070749120851521e-10
5724,5724,4.320878007855954e-10
5725,5725,4.528513764835543e-10
5726,5726,4.1113838569132884e-10
5727,5727,4.238677061365886e-10
5728,5728,4.437829284946774e-10
5729,5729,4.193035845483568e-10
5730,5730,4.482315460665789e-10
5731,5731,4.12892841460849e-10
5732,5732,4.393876599525377e-10
5733,5733,4.4699411095827295e-10
5734,5734,3.995479865024999e-10
5735,5735,4.063582662411303e-10
5736,5736,4.247032021210723e-10
5737,5737,4.1906770447960206e-10
5738,5738,4.184650169004576e-10
5739,5739,4.3090601416123575e-10
5740,5740,4.264391284738223e-10
5741,5741,4.293144337450285e-10
5742,5742,4.633060167348703e-10
5743,5743,4.285108625841975e-10
5744,5744,4.4393272811551397e-10
5745,5745,4.3443381695645023e-10
5746,5746,4.321205337207827e-10
5747,5747,4.268003280905146e-10
5748,5748,4.260822699534816e-10
5749,5749,4.325475309884724e-10
5750,5750,4.56336052829046e-10
5751,5751,4.219923215860581e-10
5752,5752,4.3400140706766207e-10
5753,5753,4.1474466682796866e-10
5754,5754,4.2552479282355913e-10
5755,5755,4.109387154827219e-10
5756,5756,4.430467810859645e-10
5757,5757,4.409468982583352e-10
5758,5758,4.4195006903524685e-10
5759,5759,4.139330691079016e-10
5760,5760,4.361174537858759e-10
5761,5761,3.983855598653165e-10
5762,5762,4.2828625204074455e-10
5763,5763,4.189784660483818e-10
5764,5764,4.295821406783401e-10
5765,5765,4.2675148434284036e-10
5766,5766,4.3356748009006614e-10
5767,5767,4.342733297334614e-10
5768,5768,4.371693425399401e-10
5769,5769,4.1193845260934626e-10
5770,5770,4.4404102940913216e-10
5771,5771,4.015714966293628e-10
5772,5772,4.1422760304881055e-10
5773,5773,4.098943268259993e-10
5774,5774,4.2294189053005086e-10
5775,5775,4.1090545482116857e-10
5776,5776,4.4035961603986783e-10
5777,5777,4.179063279402766e-10
5778,5778,4.5464503472066497e-10
5779,5779,4.2250452334471754e-10
5780,5780,4.3515480941297413e-10
5781,5781,4.3172260542625553e-10
5782,5782,4.1221860925635384e-10
5783,5783,4.1097119676947135e-10
5784,5784,4.3963796670292063e-10
5785,5785,3.8556346144912755e-10
5786,5786,4.152537209466059e-10
5787,5787,3.891993981368307e-10
5788,5788,4.0182757457505917e-10
5789,5789,4.06107650570964e-10
5790,5790,4.175329799636748e-10
5791,5791,4.3446621411179687e-10
5792,5792,4.374365947828106e-10
5793,5793,4.1552350439255416e-10
5794,5794,3.998854085041339e-10
5795,5795,4.17095670502373e-10
5796,5796,4.328492391710645e-10
5797,5797,4.150641724427822e-10
5798,5798,4.0289781130041787e-10
5799,5799,4.1031224322083653e-10
5800,5800,4.284499134252704e-10
5801,5801,4.317971997470709e-10
5802,5802,4.337376913519804e-10
5803,5803,4.0599478657764325e-10
5804,5804,4.3272299930002075e-10
5805,5805,4.435071903386131e-10
5806,5806,4.2555648707014334e-10
5807,5807,4.355774148869109e-10
5808,5808,4.556925971044762e-10
5809,5809,3.719968507678141e-10
5810,5810,4.2762890796365603e-10
5811,5811,4.2599619437184554e-10
5812,5812,4.2922192028913707e-10
5813,5813,4.285754273314934e-10
5814,5814,4.030139715039996e-10
5815,5815,3.996544995235594e-10
5816,5816,4.3623378851455736e-10
5817,5817,4.0100109910904356e-10
5818,5818,4.4131448823003924e-10
5819,5819,4.195029320419133e-10
5820,5820,4.3006867071442686e-10
5821,5821,4.0780404360077856e-10
5822,5822,4.231606436720513e-10
5823,5823,4.368480018006506e-10
5824,5824,4.365496699530634e-10
5825,5825,3.881691284232297e-10
5826,5826,4.271963706711373e-10
5827,5827,4.2025252902344103e-10
5828,5828,4.529810685523419e-10
5829,5829,3.8961245729289843e-10
5830,5830,4.139968893874279e-10
5831,5831,4.299411880687993e-10
5832,5832,4.603451077566452e-10
5833,5833,4.0322978961606733e-10
5834,5834,4.2824093464096607e-10
5835,5835,3.800817926350501e-10
5836,5836,4.036796968291735e-10
5837,5837,4.0800412351260617e-10
5838,5838,4.083952732089413e-10
5839,5839,4.119695357061186e-10
5840,5840,4.1259450507590626e-10
5841,5841,4.1718298369846027e-10
5842,5842,4.3016592071398327e-10
5843,5843,4.0928456485518603e-10
5844,5844,4.4769441941178176e-10
5845,5845,4.146637935623943e-10
5846,5846,3.7715328385123275e-10
5847,5847,4.027929544661874e-10
5848,5848,4.441983310919696e-10
5849,5849,4.343990094212545e-10
5850,5850,4.3145882558222836e-10
5851,5851,3.974387580677902e-10
5852,5852,4.2298978733166827e-10
5853,5853,3.989673157053487e-10
5854,5854,4.1463369444373956e-10
5855,5855,4.046931686651064e-10
5856,5856,4.4098223660840146e-10
5857,5857,3.7672394754550235e-10
5858,5858,4.1059316622598203e-10
5859,5859,4.042082577201309e-10
5860,5860,4.422527010168323e-10
5861,5861,3.908798973934692e-10
5862,5862,4.1534374934026307e-10
5863,5863,3.9814408946069773e-10
5864,5864,4.074516966797673e-10
5865,5865,4.108298439654917e-10
5866,5866,4.410762412702339e-10
5867,5867,4.094156205515214e-10
5868,5868,4.275426016886866e-10
5869,5869,3.9757095636244155e-10
5870,5870,4.191824011658891e-10
5871,5871,4.0811811192858674e-10
5872,5872,4.289191426020006e-10
5873,5873,4.080757965258932e-10
5874,5874,4.0939712512012324e-10
5875,5875,4.078759565266294e-10
5876,5876,4.4232578457524157e-10
5877,5877,4.2844893299115514e-10
5878,5878,4.1493221212972766e-10
5879,5879,3.767136623132033e-10
5880,5880,4.3325304185802403e-10
5881,5881,4.051838169759023e-10
5882,5882,4.2468803416593863e-10
5883,5883,4.0368665492454367e-10
5884,5884,4.2480648795326615e-10
5885,5885,4.225043414253824e-10
5886,5886,4.4653163369259276e-10
5887,5887,4.0484485118874763e-10
5888,5888,4.2477922412392326e-10
5889,5889,4.1038858471540124e-10
5890,5890,4.04166399881487e-10
5891,5891,3.919172602080542e-10
5892,5892,4.0421285271153586e-10
5893,5893,3.985214572233185e-10
5894,5894,4.092169172542511e-10
5895,5895,3.814818344339636e-10
5896,5896,4.158491824015111e-10
5897,5897,4.138976802402497e-10
5898,5898,4.083962473677418e-10
5899,5899,3.9710287622603396e-10
5900,5900,4.10780835624605e-10
5901,5901,3.7729544097933354e-10
5902,5902,3.878558855777183e-10
5903,5903,4.164991228429169e-10
5904,5904,4.3309977101697833e-10
5905,5905,3.993933606414568e-10
5906,5906,4.339437341066382e-10
5907,5907,3.906330671835867e-10
5908,5908,4.160419448846793e-10
5909,5909,4.0886256425189447e-10
5910,5910,4.1207165161104634e-10
5911,5911,4.0027802912793186e-10
5912,5912,4.160777059324317e-10
5913,5913,4.0349936134534634e-10
5914,5914,4.3375554834976877e-10
5915,5915,3.852062790734065e-10
5916,5916,4.1938109895085653e-10
5917,5917,3.853830045170531e-10
5918,5918,4.0103696282986056e-10
5919,5919,3.9480405996730787e-10
5920,5920,3.9078408791131926e-10
5921,5921,4.21754334651033e-10
5922,5922,4.0377857688545815e-10
5923,5923,3.93130638547498e-10
5924,5924,4.0491971170147545e-10
5925,5925,3.7169240509774726e-10
5926,5926,3.7812693627092394e-10
5927,5927,3.8162441786956445e-10
5928,5928,4.1613544827104587e-10
5929,5929,3.79057923890649e-10
5930,5930,4.131498758021705e-10
5931,5931,3.929470382616346e-10
5932,5932,4.2440845798437984e-10
5933,5933,4.043616219775915e-10
5934,5934,4.2799265399712124e-10
5935,5935,3.8988485418048556e-10
5936,5936,4.1016867571086385e-10
5937,5937,3.972436908671714e-10
5938,5938,4.1884696078758106e-10
5939,5939,4.018165487371891e-10
5940,5940,3.9930705960746415e-10
5941,5941,4.0040333744788267e-10
5942,5942,4.1047789903815187e-10
5943,5943,3.9171881024232364e-10
5944,5944,3.9573819729209653e-10
5945,5945,4.0587131591158745e-10
5946,5946,4.0274767703072676e-10
5947,5947,3.811467721398758e-10
5948,5948,4.1061925322880765e-10
5949,5949,4.009641183732071e-10
5950,5950,4.0434380251620783e-10
5951,5951,3.9781537572392324e-10
5952,5952,4.215945327999788e-10
5953,5953,3.778929191234167e-10
5954,5954,3.976719216339402e-10
5955,5955,3.8719430492593976e-10
5956,5956,3.9622668311459565e-10
5957,5957,3.9388916015254286e-10
5958,5958,4.1503858829198605e-10
5959,5959,3.952760361555906e-10
5960,5960,4.0940853658864444e-10
5961,5961,3.7857879026350225e-10
5962,5962,4.4136436206467925e-10
5963,5963,3.9797180605371095e-10
5964,5964,4.0655365536866003e-10
5965,5965,3.71873183013602e-10
5966,5966,3.9402715383051486e-10
5967,5967,3.89215652197549e-10
5968,5968,4.223208600947418e-10
5969,5969,3.882050502917718e-10
5970,5970,3.9805791499141907e-10
5971,5971,3.969442430964817e-10
5972,5972,4.0776860012660433e-10
5973,5973,3.701585319465594e-10
5974,5974,4.0029064262376854e-10
5975,5975,3.8882150369240896e-10
5976,5976,4.055311841029197e-10
5977,5977,3.9370470849843096e-10
5978,5978,4.075377550106096e-10
5979,5979,3.9910354405648964e-10
5980,5980,4.2643038615539865e-10
5981,5981,3.905532177077731e-10
5982,5982,4.052646320853927e-10
5983,5983,4.1438153637558883e-10
5984,5984,3.9248867478995904e-10
5985,5985,3.858222282157783e-10
5986,5986,4.053791491228986e-10
5987,5987,3.957194070899555e-10
5988,5988,4.216019552194194e-10
5989,5989,3.7328123387495945e-10
5990,5990,4.016568170903637e-10
5991,5991,3.8142576846312977e-10
5992,5992,4.3032960021938213e-10
5993,5993,3.885002912527887e-10
5994,5994,4.081964493348214e-10
5995,5995,3.744455963462102e-10
5996,5996,4.114869728227233e-10
5997,5997,3.896659309675914e-10
5998,5998,3.880572161878565e-10
5999,5999,4.069847276296855e-10
6000,6000,4.262484974520619e-10
6001,6001,3.659777369607497e-10
6002,6002,3.952592990827371e-10
6003,6003,3.812012958483914e-10
6004,6004,3.8639099332693925e-10
6005,6005,3.671399819829929e-10
6006,6006,4.1214989982921883e-10
6007,6007,3.755963922707013e-10
6008,6008,3.9639283433312097e-10
6009,6009,3.881522725789649e-10
6010,6010,4.0935805492877896e-10
6011,6011,3.750252892494785e-10
6012,6012,4.086360694486025e-10
6013,6013,3.768583259872995e-10
6014,6014,4.2630518986662046e-10
6015,6015,3.934207168653015e-10
6016,6016,4.007251345570981e-10
6017,6017,3.7695188911034887e-10
6018,6018,3.7862399959028004e-10
6019,6019,3.8800690403155385e-10
6020,6020,4.0196698754854845e-10
6021,6021,3.770738874294319e-10
6022,6022,4.0781120171091234e-10
6023,6023,3.8567043459333526e-10
6024,6024,3.7838381373129186e-10
6025,6025,3.776520296755071e-10
6026,6026,3.6189052246452815e-10
6027,6027,3.7636493241730875e-10
6028,6028,3.959117133534577e-10
6029,6029,3.5327785208708425e-10
6030,6030,4.0124962582274896e-10
6031,6031,3.73479854963999e-10
6032,6032,4.0711631199175273e-10
6033,6033,3.997831530953567e-10
6034,6034,4.082813172922493e-10
6035,6035,3.8875558313905423e-10
6036,6036,3.9925407084292695e-10
6037,6037,3.909107227448504e-10
6038,6038,3.8236450706337435e-10
6039,6039,3.755482227483156e-10
6040,6040,4.2566509894144563e-10
6041,6041,3.817252048810848e-10
6042,6042,4.0226774767937127e-10
6043,6043,3.820557219218023e-10
6044,6044,4.0209551352922e-10
6045,6045,3.732565234504776e-10
6046,6046,4.036544293488768e-10
6047,6047,3.773788230820403e-10
6048,6048,3.8715588383218905e-10
6049,6049,3.6028510408834855e-10
6050,6050,3.902376918045236e-10
6051,6051,3.6120981075837156e-10
6052,6052,4.0625472600254215e-10
6053,6053,3.6546072966674366e-10
6054,6054,3.9482174043263106e-10
6055,6055,3.7940301039283104e-10
6056,6056,4.151732880895424e-10
6057,6057,3.823209724210162e-10
6058,6058,3.766413244034675e-10
6059,6059,3.5584180482518325e-10
6060,6060,4.149271771465955e-10
6061,6061,3.644254815747147e-10
6062,6062,3.7701583542561385e-10
6063,6063,3.6192501937265263e-10
6064,6064,3.917555306387165e-10
6065,6065,3.6686767302055667e-10
6066,6066,4.0932320394534094e-10
6067,6067,3.927847269935292e-10
6068,6068,3.77682353233548e-10
6069,6069,3.919153278633943e-10
6070,6070,3.986911300825253e-10
6071,6071,3.619611687425688e-10
6072,6072,4.1053675797044795e-10
6073,6073,3.6614462790953787e-10
6074,6074,3.806378396868099e-10
6075,6075,3.748156670289083e-10
6076,6076,4.0429056282029744e-10
6077,6077,3.7839328316298073e-10
6078,6078,3.673255285855186e-10
6079,6079,3.824176301218391e-10
6080,6080,3.949649513676618e-10
6081,6081,3.825467256258061e-10
6082,6082,4.06420885275769e-10
6083,6083,3.6447477574279207e-10
6084,6084,3.9488462432378906e-10
6085,6085,3.57079532320525e-10
6086,6086,3.6718955632381275e-10
6087,6087,3.793655449501867e-10
6088,6088,3.84362522720292e-10
6089,6089,3.807989599394493e-10
6090,6090,3.636899268977116e-10
6091,6091,3.786168644985713e-10
6092,6092,3.853633389116679e-10
6093,6093,3.7256347995772476e-10
6094,6094,3.9282394325079806e-10
6095,6095,3.7672325660817347e-10
6096,6096,3.8760167328457667e-10
6097,6097,3.716013288241891e-10
6098,6098,3.809328347348395e-10
6099,6099,3.558818518679441e-10
6100,6100,4.3444296137504963e-10
6101,6101,3.9090662440567973e-10
6102,6102,3.890432518200545e-10
6103,6103,3.6480660981643596e-10
6104,6104,3.898433450491317e-10
6105,6105,3.595081507524401e-10
6106,6106,4.0178207949737393e-10
6107,6107,3.8195536395714117e-10
6108,6108,3.797727641670793e-10
6109,6109,3.7305423697394356e-10
6110,6110,4.0346639932778205e-10
6111,6111,3.655681900483635e-10
6112,6112,4.0546769855890635e-10
6113,6113,3.6087972006607363e-10
6114,6114,3.814528498090821e-10
6115,6115,3.795907933390802e-10
6116,6116,3.9033897164929023e-10
6117,6117,3.601763713495638e-10
6118,6118,3.6377264454630087e-10
6119,6119,3.6732937478719147e-10
6120,6120,3.9431688458792335e-10
6121,6121,3.829359906320453e-10
6122,6122,3.662144108625013e-10
6123,6123,3.864602856723668e-10
6124,6124,3.610768053687187e-10
6125,6125,3.648272962887889e-10
6126,6126,3.9601880971918445e-10
6127,6127,3.68266626825882e-10
6128,6128,3.8364210097919126e-10
6129,6129,3.691619671023919e-10
6130,6130,3.7214682091279996e-10
6131,6131,3.9014839938827605e-10
6132,6132,4.0915606943938923e-10
6133,6133,3.7041203344204686e-10
6134,6134,3.59855333828984e-10
6135,6135,3.5752694668414256e-10
6136,6136,3.814979199779236e-10
6137,6137,3.7391555406238125e-10
6138,6138,3.800900113567851e-10
6139,6139,3.999289546036214e-10
6140,6140,3.5859235863089177e-10
6141,6141,3.661469225551052e-10
6142,6142,3.8676904021260347e-10
6143,6143,3.6991512321725274e-10
6144,6144,3.888804356244228e-10
6145,6145,3.9124001065824007e-10
6146,6146,3.928242861506074e-10
6147,6147,3.65628745178465e-10
6148,6148,3.873059941813151e-10
6149,6149,3.915818242938736e-10
6150,6150,3.8880375566568716e-10
6151,6151,3.7198871689839014e-10
6152,6152,3.9151945995502224e-10
6153,6153,3.826285804970505e-10
6154,6154,3.5548358810796607e-10
6155,6155,3.904280471641764e-10
6156,6156,3.901411897729556e-10
6157,6157,3.7794730181702044e-10
6158,6158,3.793254207654603e-10
6159,6159,3.6928490116856214e-10
6160,6160,3.925534137754489e-10
6161,6161,3.795092083644426e-10
6162,6162,3.752400299215739e-10
6163,6163,3.8989036808176374e-10
6164,6164,3.865750603078205e-10
6165,6165,3.696128882004124e-10
6166,6166,3.9926259968161495e-10
6167,6167,3.614773209802871e-10
6168,6168,3.8236566789956254e-10
6169,6169,3.666671448724389e-10
6170,6170,3.4531337555925165e-10
6171,6171,3.5755715238607726e-10
6172,6172,3.773609336678508e-10
6173,6173,3.850230121364892e-10
6174,6174,3.664223559459295e-10
6175,6175,3.5449476054961565e-10
6176,6176,3.8695729892599965e-10
6177,6177,3.583946541373239e-10
6178,6178,3.8037627132550266e-10
6179,6179,3.9679690174580357e-10
6180,6180,3.955407951302436e-10
6181,6181,3.5253694493955336e-10
6182,6182,3.782262457360761e-10
6183,6183,3.6794508705612345e-10
6184,6184,3.7265077824041914e-10
6185,6185,3.607305698694769e-10
6186,6186,3.7914946505000015e-10
6187,6187,3.5718099433051645e-10
6188,6188,3.8888507971547473e-10
6189,6189,3.668969874463793e-10
6190,6190,3.8599926340564865e-10
6191,6191,3.618418548532864e-10
6192,6192,3.6024054914921885e-10
6193,6193,3.7788667644150553e-10
6194,6194,3.546855840879384e-10
6195,6195,3.5655122466936304e-10
6196,6196,3.679517387923064e-10
6197,6197,3.6177787796923973e-10
6198,6198,3.624712060276108e-10
6199,6199,3.5497972844416533e-10
6200,6200,3.796415394680364e-10
6201,6201,3.604376972560845e-10
6202,6202,3.919276369912319e-10
6203,6203,3.3762060709055354e-10
6204,6204,3.8587652661648607e-10
6205,6205,3.7654837673686304e-10
6206,6206,3.5052412847549237e-10
6207,6207,3.5916968148266054e-10
6208,6208,3.8203466269584495e-10
6209,6209,3.5714088070958966e-10
6210,6210,3.817884994665531e-10
6211,6211,3.776121576740833e-10
6212,6212,3.8026113956997423e-10
6213,6213,3.5240565555353144e-10
6214,6214,3.4771585220950383e-10
6215,6215,3.763499536351735e-10
6216,6216,3.8108792448265393e-10
6217,6217,3.615651461860776e-10
6218,6218,3.7210651146073705e-10
6219,6219,3.722218589928274e-10
6220,6220,3.7426001511846454e-10
6221,6221,3.7318420082538774e-10
6222,6222,3.8019086919367587e-10
6223,6223,3.630104095841551e-10
6224,6224,3.7939493992052154e-10
6225,6225,3.533388389247927e-10
6226,6226,3.659955579999243e-10
6227,6227,3.609101258326767e-10
6228,6228,3.795865077103757e-10
6229,6229,3.545882004576763e-10
6230,6230,3.8453125700617574e-10
6231,6231,3.666220388534132e-10
6232,6232,3.64171815316779e-10
6233,6233,3.777953551858146e-10
6234,6234,3.9671815042586616e-10
6235,6235,3.5776890603491025e-10
6236,6236,3.6496861913158416e-10
6237,6237,3.7365651898224125e-10
6238,6238,3.624949354074216e-10
6239,6239,3.596169805355843e-10
6240,6240,3.5890927244973603e-10
6241,6241,3.532732496831591e-10
6242,6242,3.765174080925177e-10
6243,6243,3.513225350606763e-10
6244,6244,3.6321388756183173e-10
6245,6245,3.61574024784033e-10
6246,6246,3.7833633403903034e-10
6247,6247,3.618823853395195e-10
6248,6248,3.74701135846972e-10
6249,6249,3.216200331114334e-10
6250,6250,3.9589500815812954e-10
6251,6251,3.588629217495489e-10
6252,6252,3.6690480297828005e-10
6253,6253,3.5089995743813673e-10
6254,6254,3.5084530704747727e-10
6255,6255,3.721355129180883e-10
6256,6256,3.6334149985439623e-10
6257,6257,3.554938347462619e-10
6258,6258,3.6201799713650766e-10
6259,6259,3.5755018479445903e-10
6260,6260,3.8680410624601094e-10
6261,6261,3.616914208536705e-10
6262,6262,3.5461312774011725e-10
6263,6263,3.4933720041792307e-10
6264,6264,3.614496500430464e-10
6265,6265,3.700154326455801e-10
6266,6266,3.6571440146021266e-10
6267,6267,3.7084814731460405e-10
6268,6268,3.647444695719406e-10
6269,6269,3.592934908831604e-10
6270,6270,3.6346613681542677e-10
6271,6271,3.286445340362601e-10
6272,6272,3.5861163266136484e-10
6273,6273,3.5555376997811303e-10
6274,6274,3.7030471427959514e-10
6275,6275,3.631356393247509e-10
6276,6276,3.6060834626169505e-10
6277,6277,3.4497825688624824e-10
6278,6278,3.637822764012186e-10
6279,6279,3.423353996219182e-10
6280,6280,3.606321177105939e-10
6281,6281,3.507491969295435e-10
6282,6282,3.409786687095383e-10
6283,6283,3.5155948367212056e-10
6284,6284,3.709456851677087e-10
6285,6285,3.502035204284975e-10
6286,6286,3.70872736476906e-10
6287,6287,3.642175736888251e-10
6288,6288,3.7334633670683877e-10
6289,6289,3.52464392799289e-10
6290,6290,3.637302391582156e-10
6291,6291,3.3098416101499337e-10
6292,6292,3.547870796989067e-10
6293,6293,3.49547502543301e-10
6294,6294,3.6604999583023557e-10
6295,6295,3.772601932754245e-10
6296,6296,3.4275344481673506e-10
6297,6297,3.5802766640283824e-10
6298,6298,3.540112044911975e-10
6299,6299,3.5902763899125457e-10
6300,6300,3.650896930652789e-10
6301,6301,3.4609253944057453e-10
6302,6302,3.4778293223886394e-10
6303,6303,3.390018272426656e-10
6304,6304,3.6836325243875696e-10
6305,6305,3.644976695421815e-10
6306,6306,3.744754355773965e-10
6307,6307,3.312899241248367e-10
6308,6308,3.792642986034059e-10
6309,6309,3.384241828300864e-10
6310,6310,3.513313400818218e-10
6311,6311,3.0625099181712785e-10
6312,6312,3.5711270381639845e-10
6313,6313,3.5936712721846644e-10
6314,6314,3.5414139649677964e-10
6315,6315,3.654340587738837e-10
6316,6316,3.6274420030553754e-10
6317,6317,3.46359573003017e-10
6318,6318,3.637860490711775e-10
6319,6319,3.3657221002474353e-10
6320,6320,3.667785510497016e-10
6321,6321,3.58304628786101e-10
6322,6322,3.7308475723115437e-10
6323,6323,3.621636225286296e-10
6324,6324,3.6041333954971357e-10
6325,6325,3.5360852001644885e-10
6326,6326,3.6679762562864406e-10
6327,6327,3.7250201134653047e-10
6328,6328,3.6231063940297786e-10
6329,6329,3.520979393983816e-10
6330,6330,3.70523975058187e-10
6331,6331,3.4744562796571053e-10
6332,6332,3.6133800258208243e-10
6333,6333,3.4888075919364874e-10
6334,6334,3.63077231061969e-10
6335,6335,3.464566433226938e-10
6336,6336,3.518863353744778e-10
6337,6337,3.65169179166697e-10
6338,6338,3.7742230063410113e-10
6339,6339,3.630039057863128e-10
6340,6340,3.756409451776344e-10
6341,6341,3.5288305002809216e-10
6342,6342,3.489872128632612e-10
6343,6343,3.600090915279654e-10
6344,6344,3.588536850033751e-10
6345,6345,3.447437558280939e-10
6346,6346,3.643585405886979e-10
6347,6347,3.639351923132545e-10
6348,6348,3.818712946899748e-10
6349,6349,3.450476016754848e-10
6350,6350,3.5865327053668107e-10
6351,6351,3.417098711543289e-10
6352,6352,3.80149492396803e-10
6353,6353,3.6487660723036106e-10
6354,6354,3.564349159499927e-10
6355,6355,3.570011953202996e-10
6356,6356,3.862718115544005e-10
6357,6357,3.2589819075593243e-10
6358,6358,3.834634474467768e-10
6359,6359,3.412216830725703e-10
6360,6360,3.759474660732587e-10
6361,6361,3.4929329698769525e-10
6362,6362,3.393775326422894e-10
6363,6363,3.314735597677482e-10
6364,6364,3.6413065139376853e-10
