ells,kap_cls
3458,1.0488494166271175e-09
3459,1.0355621956691116e-09
3460,1.0391850594950835e-09
3461,9.593611553626905e-10
3462,1.1338047820233156e-09
3463,1.0268217824930583e-09
3464,1.1157173845957566e-09
3465,1.068081219354962e-09
3466,1.0573498788948567e-09
3467,9.993724068111147e-10
3468,1.1229808052572264e-09
3469,1.0522480076360257e-09
3470,9.83362452009165e-10
3471,1.1706764340153712e-09
3472,1.0410314907298528e-09
3473,1.0836309105383865e-09
3474,1.1013851536577635e-09
3475,1.0347760590852435e-09
3476,9.912670544208741e-10
3477,1.161387495388103e-09
3478,1.065658253592268e-09
3479,1.0436333410815443e-09
3480,1.1097830642010171e-09
3481,1.0296233955917732e-09
3482,1.0013684008686918e-09
3483,1.0850730595738848e-09
3484,1.0902010051686773e-09
3485,1.084156581548911e-09
3486,1.048515968800489e-09
3487,1.0101978249684162e-09
3488,1.1118314640095748e-09
3489,1.043886637817388e-09
3490,1.1401583362700168e-09
3491,1.0271110118740144e-09
3492,1.0745830474662818e-09
3493,1.073834956830205e-09
3494,1.008557271784072e-09
3495,1.0773660915550525e-09
3496,1.0340942116260946e-09
3497,1.146982094231725e-09
3498,1.1006012865900175e-09
3499,1.0576632884058003e-09
3500,1.1010144655375775e-09
3501,1.1181215766927537e-09
3502,1.0505197501504961e-09
3503,1.0765797037607135e-09
3504,1.0531564651255827e-09
3505,9.996111047749331e-10
3506,1.0411731907281346e-09
3507,1.0682152916927142e-09
3508,9.746520572813094e-10
3509,1.0944823349632222e-09
3510,1.0347565163598414e-09
3511,1.021168638508273e-09
3512,1.024951911139169e-09
3513,1.0482599693926248e-09
3514,9.838578711753756e-10
3515,9.845411551272517e-10
3516,1.1117004897448329e-09
3517,1.014235862453827e-09
3518,1.008033031137198e-09
3519,1.0103403733441407e-09
3520,1.0177351987156259e-09
3521,1.0281155779481815e-09
3522,9.979978479804373e-10
3523,9.924059112445148e-10
3524,1.029884820858276e-09
3525,1.0196336402900918e-09
3526,1.1468913966580584e-09
3527,1.0299697750975006e-09
3528,1.0337936051975492e-09
3529,1.0566475002673045e-09
3530,1.027099958874266e-09
3531,1.025364390000583e-09
3532,1.0432440161476724e-09
3533,9.568384801738403e-10
3534,1.13200588676402e-09
3535,9.924453769263868e-10
3536,1.1350150890749427e-09
3537,1.0470255669099504e-09
3538,1.1077642640938195e-09
3539,1.0169442036632338e-09
3540,1.0615737314305379e-09
3541,1.1572056880294484e-09
3542,1.0926627782692352e-09
3543,1.0345362981733301e-09
3544,1.058162458059629e-09
3545,9.711992450290466e-10
3546,1.1339936521569765e-09
3547,9.933966318925965e-10
3548,1.0331739799822485e-09
3549,9.894253554315404e-10
3550,1.1113638631780627e-09
3551,9.944659423049974e-10
3552,1.0484544855924072e-09
3553,9.976688950985438e-10
3554,1.0672106481496208e-09
3555,1.0037416857866288e-09
3556,1.0018445075804017e-09
3557,1.0421581976003605e-09
3558,1.0078048704446244e-09
3559,8.954374826583308e-10
3560,1.0659856914943783e-09
3561,9.692094381247387e-10
3562,1.069151558506854e-09
3563,1.0184571154733387e-09
3564,1.1340174519180085e-09
3565,9.1747672160232e-10
3566,1.0912792848791826e-09
3567,9.81164992929615e-10
3568,1.008225166743908e-09
3569,1.0246423669572632e-09
3570,1.064455637257155e-09
3571,9.639023825743465e-10
3572,1.065960441047935e-09
3573,9.308191480765697e-10
3574,1.082371106335526e-09
3575,1.0267787540997251e-09
3576,1.0175492747836088e-09
3577,9.79097583421454e-10
3578,1.0864894396213186e-09
3579,1.0677249977932468e-09
3580,1.1110922968492362e-09
3581,1.0556348800225132e-09
3582,9.81497595168647e-10
3583,9.821228079246349e-10
3584,1.0747083850108274e-09
3585,1.061329369802658e-09
3586,1.0331782687049603e-09
3587,1.0029720934821424e-09
3588,9.956285870654934e-10
3589,1.0053817165613373e-09
3590,1.0835975967806638e-09
3591,1.0105551519067539e-09
3592,9.92181434591981e-10
3593,1.0346483239310442e-09
3594,1.0309416753278322e-09
3595,9.933355211598182e-10
3596,9.879385723182453e-10
3597,9.62459633652724e-10
3598,1.05275329456797e-09
3599,9.735838845467225e-10
3600,1.0265390114025013e-09
3601,9.6577696434753e-10
3602,1.0387736445831993e-09
3603,9.814716098292508e-10
3604,1.0469484582155458e-09
3605,9.96332301239952e-10
3606,9.614344685290164e-10
3607,1.0251956367835489e-09
3608,1.0484984423504028e-09
3609,1.0300443913069942e-09
3610,1.0313234427747105e-09
3611,1.0074857059187495e-09
3612,1.035733057503382e-09
3613,1.0331373553724715e-09
3614,1.026273918279696e-09
3615,9.425160890900882e-10
3616,1.0235518356130478e-09
3617,9.834401790141075e-10
3618,1.0000148208695533e-09
3619,9.767604716330657e-10
3620,9.6468151153314e-10
3621,9.552064680778228e-10
3622,9.997718536628659e-10
3623,1.0675893152334727e-09
3624,9.637951843767983e-10
3625,1.0206038217716422e-09
3626,9.900437107200115e-10
3627,9.748003991173742e-10
3628,1.0360625430157477e-09
3629,9.781526042557493e-10
3630,1.0294736328193924e-09
3631,9.621142827094693e-10
3632,9.283575213869346e-10
3633,9.707846858572618e-10
3634,1.0310251618721077e-09
3635,9.070335227753064e-10
3636,1.0187978513275535e-09
3637,1.0091055068860557e-09
3638,9.600110489972222e-10
3639,1.0085361832860174e-09
3640,1.0020284749210564e-09
3641,1.0066210087880734e-09
3642,1.0007102550382978e-09
3643,9.288559425816686e-10
3644,9.86156669370039e-10
3645,1.009778395020156e-09
3646,1.0482034999608473e-09
3647,1.0285589928065114e-09
3648,1.0030367790484985e-09
3649,1.0000798455843782e-09
3650,1.0198120287767547e-09
3651,9.19399920038954e-10
3652,1.0084251637461436e-09
3653,9.37833346603331e-10
3654,9.754518534233796e-10
3655,9.585362647730126e-10
3656,9.959722593980675e-10
3657,9.50620170406589e-10
3658,9.598506593307174e-10
3659,8.868878112194204e-10
3660,1.0744428236685396e-09
3661,9.930682445968422e-10
3662,9.750321436082618e-10
3663,9.481567543688797e-10
3664,1.0044255298973828e-09
3665,9.843358671119722e-10
3666,1.0144300174822641e-09
3667,9.652503952927921e-10
3668,9.242012197398527e-10
3669,8.987806386950147e-10
3670,9.668116506696695e-10
3671,8.979793750658277e-10
3672,1.0273015340296796e-09
3673,9.77955114298435e-10
3674,1.0165912393465838e-09
3675,9.323144975884106e-10
3676,9.696456415769285e-10
3677,9.358219699286131e-10
3678,1.0047673645963454e-09
3679,9.695217325078295e-10
3680,9.635524014725254e-10
3681,9.67311494876248e-10
3682,1.000399340405996e-09
3683,1.0312733911660872e-09
3684,9.970920653928007e-10
3685,9.093572100800141e-10
3686,1.0693771897420478e-09
3687,8.81234276055301e-10
3688,9.386025721870076e-10
3689,9.42117192867668e-10
3690,9.805779427027412e-10
3691,1.0095150430614137e-09
3692,9.89512779703335e-10
3693,1.0327885460199302e-09
3694,9.677930989834943e-10
3695,9.269302588732945e-10
3696,9.282360495907122e-10
3697,9.206105541960324e-10
3698,9.85071245209925e-10
3699,9.530201988720087e-10
3700,1.038272166856829e-09
3701,9.179181365403895e-10
3702,9.628837401052215e-10
3703,8.998050138330701e-10
3704,9.66915059723117e-10
3705,9.60037511362224e-10
3706,1.011235749487434e-09
3707,8.829795918704061e-10
3708,9.738126813121352e-10
3709,9.339608596197714e-10
3710,9.242723538144719e-10
3711,9.847776419897635e-10
3712,1.001539551040078e-09
3713,9.464988660513277e-10
3714,9.793057780308815e-10
3715,9.585765445475298e-10
3716,9.907564160217323e-10
3717,9.747566664622566e-10
3718,9.32506275264417e-10
3719,1.0012012866427774e-09
3720,9.561496819530961e-10
3721,9.272103653155818e-10
3722,9.236147378609039e-10
3723,9.762872755994771e-10
3724,9.192600514887645e-10
3725,9.061452781865266e-10
3726,9.018065122471425e-10
3727,9.147613921765294e-10
3728,9.136831433457094e-10
3729,9.537948340682925e-10
3730,9.202226771681194e-10
3731,8.81129595268082e-10
3732,9.625663878211365e-10
3733,9.191628013404913e-10
3734,9.899956335514814e-10
3735,9.062340460791065e-10
3736,9.150000409751099e-10
3737,9.363886490200744e-10
3738,8.672267149525005e-10
3739,9.222609913079154e-10
3740,1.0022733033181286e-09
3741,9.137061232462928e-10
3742,9.255786417697682e-10
3743,9.855161928924123e-10
3744,9.890269389479374e-10
3745,9.957644209477289e-10
3746,8.960489286210076e-10
3747,9.356342581274322e-10
3748,9.607503670091393e-10
3749,9.428602704275981e-10
3750,9.6770302002745e-10
3751,9.480631277902077e-10
3752,9.835792484475844e-10
3753,9.545783883533608e-10
3754,8.992251252337942e-10
3755,9.290262400364532e-10
3756,9.252041457169674e-10
3757,9.171760086918492e-10
3758,9.271691042727238e-10
3759,9.256764518489159e-10
3760,8.825568014441915e-10
3761,9.463384890351322e-10
3762,8.959684710759861e-10
3763,9.484192601954048e-10
3764,9.24349592948854e-10
3765,9.34484964363526e-10
3766,9.71813258824318e-10
3767,8.90251235276949e-10
3768,9.506547146972203e-10
3769,9.232792469265879e-10
3770,9.99063923546583e-10
3771,9.658561158769636e-10
3772,9.356678732752828e-10
3773,9.308806525166948e-10
3774,9.178812428992476e-10
3775,9.036582171586218e-10
3776,9.1906674483151e-10
3777,1.0395108372821456e-09
3778,9.991862628727751e-10
3779,9.600695153850902e-10
3780,9.554625326668225e-10
3781,8.713603392818175e-10
3782,9.113060077513493e-10
3783,8.904684332199017e-10
3784,9.951218397464173e-10
3785,9.136292892455974e-10
3786,9.104943094717847e-10
3787,9.083186500866154e-10
3788,9.500133200147782e-10
3789,9.577043007482893e-10
3790,9.971421485267148e-10
3791,9.261786453737947e-10
3792,8.878637676629215e-10
3793,8.788048153819206e-10
3794,9.306654315692229e-10
3795,8.679392179199246e-10
3796,8.729869277467402e-10
3797,8.857176562721229e-10
3798,9.128399154509027e-10
3799,9.295812393990984e-10
3800,8.949796322240487e-10
3801,8.177807720385982e-10
3802,8.913268977733072e-10
3803,8.648533622619158e-10
3804,8.7024454047413e-10
3805,9.237900641669764e-10
3806,9.109392759532254e-10
3807,9.193422442558321e-10
3808,9.121883852383495e-10
3809,8.46029511280948e-10
3810,9.413617199913967e-10
3811,8.908230432096724e-10
3812,8.933061910658935e-10
3813,8.912549958101457e-10
3814,9.390088699778212e-10
3815,8.741077413302091e-10
3816,8.979982083559899e-10
3817,8.705992717187817e-10
3818,9.051765934937386e-10
3819,9.162304589999108e-10
3820,9.358518998755885e-10
3821,8.942960114379802e-10
3822,9.47400282109572e-10
3823,9.192223656269343e-10
3824,9.207282785278233e-10
3825,8.313122843276855e-10
3826,9.489892658525767e-10
3827,8.534422287722366e-10
3828,8.974225346206806e-10
3829,8.549025787979521e-10
3830,9.248286208592739e-10
3831,8.636548466309652e-10
3832,8.670281509607876e-10
3833,8.52201833823899e-10
3834,9.588662043665258e-10
3835,9.437403503242108e-10
3836,8.776407537991855e-10
3837,8.660111404371048e-10
3838,9.235638061200138e-10
3839,9.096730454438665e-10
3840,9.274468308297006e-10
3841,8.799931835476924e-10
3842,8.638679563518223e-10
3843,8.636841026818266e-10
3844,8.565185864553985e-10
3845,8.922705593716421e-10
3846,9.424527215093574e-10
3847,9.011045393678928e-10
3848,9.23473801960016e-10
3849,8.236928290946769e-10
3850,8.906842027794149e-10
3851,8.18577371813504e-10
3852,9.047653106685714e-10
3853,8.85062559549672e-10
3854,8.806190549498181e-10
3855,8.953915888355832e-10
3856,8.612821620507795e-10
3857,8.21854563589045e-10
3858,8.879435708837352e-10
3859,8.683476512411169e-10
3860,8.98020223182904e-10
3861,8.638963965725213e-10
3862,8.870054702947199e-10
3863,8.773932428037319e-10
3864,8.626120964009184e-10
3865,8.481637011283605e-10
3866,8.798577104263123e-10
3867,8.317849420554995e-10
3868,7.876516716715085e-10
3869,9.006198865661591e-10
3870,8.771755876982458e-10
3871,8.645433232426608e-10
3872,8.974818808457056e-10
3873,9.151272927301031e-10
3874,8.73524830749001e-10
3875,8.769879526102214e-10
3876,8.519073501935464e-10
3877,8.748159201655317e-10
3878,9.236581380831392e-10
3879,8.814085811812254e-10
3880,9.247502648648609e-10
3881,9.137782756336959e-10
3882,8.839998295211086e-10
3883,8.812811484712022e-10
3884,8.97033528864143e-10
3885,8.843169914712876e-10
3886,8.736202838631833e-10
3887,8.737127390826673e-10
3888,8.37714965666446e-10
3889,8.219682736203162e-10
3890,8.815220369420541e-10
3891,8.725487903163175e-10
3892,8.974131349408672e-10
3893,8.389139023790176e-10
3894,9.141765116387466e-10
3895,8.405344664396959e-10
3896,8.686778089366747e-10
3897,8.657775347249901e-10
3898,9.105958900087204e-10
3899,8.018299006270447e-10
3900,9.205463981394979e-10
3901,8.277612453599435e-10
3902,8.837540251509615e-10
3903,8.598139805159087e-10
3904,8.825038467116337e-10
3905,8.272885513414108e-10
3906,9.311435462186938e-10
3907,8.439826300589819e-10
3908,8.769731897701219e-10
3909,8.597049413535056e-10
3910,8.114691333673055e-10
3911,8.547974425944707e-10
3912,8.658229335879864e-10
3913,8.81130187598467e-10
3914,9.139672303313502e-10
3915,8.685654838289797e-10
3916,8.25131307310007e-10
3917,9.2757791431364e-10
3918,9.093267651431696e-10
3919,8.353789111317227e-10
3920,8.496984910604567e-10
3921,7.973969240910384e-10
3922,8.981503451983752e-10
3923,8.546054542423363e-10
3924,8.448279135712552e-10
3925,8.192283021806213e-10
3926,8.838579778523294e-10
3927,8.183409622747279e-10
3928,8.831832090149234e-10
3929,8.318295995836993e-10
3930,9.244518672262988e-10
3931,9.04797621657622e-10
3932,7.96608407179007e-10
3933,8.581439780935152e-10
3934,8.346870179024073e-10
3935,9.041962159280321e-10
3936,8.244166293557322e-10
3937,8.908460249245287e-10
3938,7.916427427400562e-10
3939,8.640937496044963e-10
3940,8.783978971538167e-10
3941,8.156378029562829e-10
3942,8.423125078332703e-10
3943,8.615955101738213e-10
3944,9.173482162326654e-10
3945,8.441899407212808e-10
3946,8.709892200122623e-10
3947,8.686285505962159e-10
3948,8.899840233042425e-10
3949,8.46485748283423e-10
3950,8.670029495394864e-10
3951,8.180748146702443e-10
3952,8.688901798700646e-10
3953,8.338309819421363e-10
3954,8.34655167575748e-10
3955,8.370149040751663e-10
3956,8.467235541945616e-10
3957,8.555082582044591e-10
3958,8.722852127194321e-10
3959,8.509070414690176e-10
3960,8.412957275626886e-10
3961,8.137954372959542e-10
3962,8.144077815538501e-10
3963,7.862812063301994e-10
3964,8.761166755701903e-10
3965,8.519032873982847e-10
3966,8.234686538079166e-10
3967,8.453281539448711e-10
3968,8.589191860886066e-10
3969,8.503221766381488e-10
3970,8.286964216658333e-10
3971,8.01721287210337e-10
3972,8.490040633919747e-10
3973,8.9129325698925e-10
3974,8.216728597025993e-10
3975,8.510948016188036e-10
3976,8.314830579167312e-10
3977,8.117513546279819e-10
3978,8.401553139024908e-10
3979,8.627862382155656e-10
3980,8.913626896791251e-10
3981,8.271803223231357e-10
3982,8.635072314233381e-10
3983,8.244950344971516e-10
3984,9.206033164118643e-10
3985,8.513876696227628e-10
3986,8.203477400972404e-10
3987,8.892764625581012e-10
3988,8.030853763323993e-10
3989,8.489143502323513e-10
3990,8.07746908336548e-10
3991,8.480855505240736e-10
3992,8.506458993741245e-10
3993,8.059935275719571e-10
3994,8.029039571300218e-10
3995,8.628802029427433e-10
3996,8.310707151209442e-10
3997,7.8536038070399e-10
3998,8.107857935684586e-10
3999,8.206858860651517e-10
4000,8.568084044242645e-10
4001,8.056074865552029e-10
4002,8.425688285408189e-10
4003,8.57622308386881e-10
4004,8.668704260082491e-10
4005,7.957812461002942e-10
4006,8.006036908562787e-10
4007,8.246602458461662e-10
4008,8.941920042068983e-10
4009,8.762296314914824e-10
4010,8.875670932411953e-10
4011,7.468871542462162e-10
4012,8.357460849691767e-10
4013,8.438216355245611e-10
4014,8.424220461227803e-10
4015,8.170311009192934e-10
4016,8.295727437634015e-10
4017,8.911304783852223e-10
4018,7.993298503039968e-10
4019,7.963832680395757e-10
4020,8.085558585944961e-10
4021,8.130693176122375e-10
4022,7.910701745261467e-10
4023,8.619734841675965e-10
4024,8.298153285614002e-10
4025,7.968417120649713e-10
4026,8.33072841902903e-10
4027,8.389093203709909e-10
4028,7.763609470572371e-10
4029,8.085065073437741e-10
4030,8.304848446942954e-10
4031,8.187934836297849e-10
4032,8.178052033835396e-10
4033,7.757192413494918e-10
4034,8.425100146294906e-10
4035,8.001691458986288e-10
4036,8.12015728919659e-10
4037,8.050074892610704e-10
4038,7.959088343290069e-10
4039,7.955827801688539e-10
4040,8.582246074728287e-10
4041,8.209076481739607e-10
4042,8.039125059023898e-10
4043,7.764483541838641e-10
4044,8.1121720712789e-10
4045,7.974361786675387e-10
4046,8.163986502575488e-10
4047,8.059242796551176e-10
4048,8.512099763872301e-10
4049,7.654040052691531e-10
4050,8.253773083054065e-10
4051,8.471880425692224e-10
4052,8.191385664291799e-10
4053,8.469580238575669e-10
4054,8.31984738476731e-10
4055,7.826871225422539e-10
4056,8.300635592706951e-10
4057,8.578429423081745e-10
4058,8.488305613066641e-10
4059,7.997700643675662e-10
4060,8.030139023835827e-10
4061,7.226198815233963e-10
4062,7.888605265917212e-10
4063,8.239917247025759e-10
4064,8.477402019249643e-10
4065,7.890763060721123e-10
4066,8.316419180482483e-10
4067,8.255144160260556e-10
4068,8.291566951876432e-10
4069,8.488482236257151e-10
4070,8.521515226790926e-10
4071,7.734667322118233e-10
4072,7.951494793104887e-10
4073,7.895218602299986e-10
4074,8.191900374997191e-10
4075,7.765009328684344e-10
4076,8.349269708172149e-10
4077,8.293465266367422e-10
4078,8.438899332203671e-10
4079,7.883504846295035e-10
4080,8.49726903406879e-10
4081,7.821928140232694e-10
4082,8.425288447267206e-10
4083,8.412725941487605e-10
4084,7.865204417361378e-10
4085,8.323589604558797e-10
4086,8.455073327431324e-10
4087,8.154006718386581e-10
4088,7.892498185293553e-10
4089,7.77040410625211e-10
4090,8.590597083722865e-10
4091,8.303796843561731e-10
4092,7.71920583424478e-10
4093,7.568429039765409e-10
4094,8.199534191274271e-10
4095,8.06348127446207e-10
4096,7.743571141877789e-10
4097,7.843713745999101e-10
4098,7.556243329301034e-10
4099,7.831107600609064e-10
4100,8.394445318329823e-10
4101,8.203739369145335e-10
4102,7.345329984492067e-10
4103,8.560961436623891e-10
4104,7.892333740144182e-10
4105,7.760483560080723e-10
4106,7.69377296434243e-10
4107,7.277874257620357e-10
4108,7.945817273964441e-10
4109,7.670477371045389e-10
4110,7.951721615185204e-10
4111,8.654421274239559e-10
4112,7.813825462740463e-10
4113,7.96850292231236e-10
4114,7.581907489797907e-10
4115,7.392134534064996e-10
4116,7.515761671525457e-10
4117,7.843671557119174e-10
4118,8.260344429738783e-10
4119,7.290002214924515e-10
4120,7.656224284137825e-10
4121,8.146384242447656e-10
4122,7.563192920701795e-10
4123,8.037205679763509e-10
4124,7.839007312042143e-10
4125,7.521410936913922e-10
4126,8.058010645978589e-10
4127,7.856561951513068e-10
4128,7.891576174041394e-10
4129,8.181699141731233e-10
4130,7.751604102613204e-10
4131,8.005662062714332e-10
4132,7.927253051926526e-10
4133,8.14905213049235e-10
4134,7.785689485370483e-10
4135,7.685498270475235e-10
4136,7.668135273107212e-10
4137,8.316924526251133e-10
4138,8.207446604992418e-10
4139,7.362438305256502e-10
4140,8.3181612152401e-10
4141,7.749846365185665e-10
4142,7.605531372019645e-10
4143,7.869833188730144e-10
4144,8.425002563334318e-10
4145,7.636707229715779e-10
4146,8.441016634232739e-10
4147,7.481044139570441e-10
4148,7.729732800363781e-10
4149,7.591153232599689e-10
4150,7.474364575468546e-10
4151,7.640960738884655e-10
4152,7.939069352165618e-10
4153,7.421417233963401e-10
4154,7.806357521743043e-10
4155,7.576619667958169e-10
4156,7.875066959813799e-10
4157,7.32885510760855e-10
4158,7.58564088780427e-10
4159,7.875455619406208e-10
4160,7.66424682801065e-10
4161,7.780491770369417e-10
4162,7.144627991310327e-10
4163,7.467547710737144e-10
4164,8.046373533063917e-10
4165,7.681149964047037e-10
4166,7.788023994658589e-10
4167,7.822245003035108e-10
4168,7.291154593091637e-10
4169,7.720641189167938e-10
4170,8.288495508890701e-10
4171,7.38278374479108e-10
4172,8.213940145793934e-10
4173,7.381913047643597e-10
4174,7.505331377826575e-10
4175,7.104280389143704e-10
4176,8.657871413721529e-10
4177,7.728107121813426e-10
4178,7.619998764348057e-10
4179,7.423947191227638e-10
4180,7.9303482669678e-10
4181,7.213980628756159e-10
4182,7.445985820163507e-10
4183,7.198337192567427e-10
4184,7.670186294651883e-10
4185,7.885338314482027e-10
4186,7.898721270826361e-10
4187,7.742417735239249e-10
4188,7.295138193942856e-10
4189,7.466204793238212e-10
4190,7.730587413302123e-10
4191,7.674389914063904e-10
4192,8.251219840353352e-10
4193,7.375996318387322e-10
4194,7.493390075649045e-10
4195,7.406685226135466e-10
4196,7.409146457516995e-10
4197,7.502730626649475e-10
4198,7.925792518814362e-10
4199,7.271166324944562e-10
4200,7.599925516697126e-10
4201,7.89396441883621e-10
4202,7.931464504322695e-10
4203,7.670213821214093e-10
4204,7.804042907825954e-10
4205,7.604123039873483e-10
4206,7.305768971393417e-10
4207,7.409357282806663e-10
4208,7.691639903208285e-10
4209,7.731065724563913e-10
4210,8.082740332238026e-10
4211,7.754362674361982e-10
4212,8.097604572883513e-10
4213,7.574529445490414e-10
4214,7.689845625389589e-10
4215,7.32355940530686e-10
4216,7.359510123341186e-10
4217,7.826505184154735e-10
4218,7.404147192573868e-10
4219,7.661045021947991e-10
4220,7.414337219639672e-10
4221,7.520886790620216e-10
4222,7.67442341090877e-10
4223,7.81537327544485e-10
4224,8.246953084461514e-10
4225,7.283300024941916e-10
4226,7.735906738941593e-10
4227,7.663539369473735e-10
4228,8.065365830835574e-10
4229,7.451702550273844e-10
4230,7.541589035709923e-10
4231,7.488936755328549e-10
4232,7.532029742991271e-10
4233,7.331216249888532e-10
4234,7.924149815651215e-10
4235,7.266426251474992e-10
4236,8.02479996335221e-10
4237,7.163055830906083e-10
4238,7.198506154850309e-10
4239,7.660286466592064e-10
4240,7.614036341076872e-10
4241,7.751619442916148e-10
4242,7.605597585010074e-10
4243,7.648534466599723e-10
4244,7.771469958568464e-10
4245,6.668925158674917e-10
4246,7.221514154076196e-10
4247,7.481726896324327e-10
4248,7.220200764564881e-10
4249,7.010987921464653e-10
4250,7.988736208246276e-10
4251,7.127666010180407e-10
4252,8.10674258586515e-10
4253,7.052230524974403e-10
4254,7.251053248951556e-10
4255,7.011206477094618e-10
4256,7.855790949021952e-10
4257,7.5029752867084e-10
4258,7.458759105462407e-10
4259,7.062441989916687e-10
4260,6.997652769633534e-10
4261,7.432292313953666e-10
4262,7.393196214994029e-10
4263,7.52085767621887e-10
4264,7.707324233690542e-10
4265,7.48855181617037e-10
4266,7.651819914922529e-10
4267,7.485088120601313e-10
4268,7.61120138647199e-10
4269,6.790064400886131e-10
4270,8.007292093135134e-10
4271,7.299239225091544e-10
4272,6.999048973973634e-10
4273,7.902502923002794e-10
4274,7.055987553119531e-10
4275,7.347926359009976e-10
4276,7.962124029112312e-10
4277,6.887733688586019e-10
4278,7.342165071780442e-10
4279,7.088093672577848e-10
4280,7.318612832066738e-10
4281,7.352841817291417e-10
4282,7.75902683743646e-10
4283,7.304583521988915e-10
4284,7.000553263198372e-10
4285,7.42004048627398e-10
4286,7.044493343812771e-10
4287,7.369085989924368e-10
4288,7.656486606295666e-10
4289,6.999945573459717e-10
4290,7.290085953140832e-10
4291,7.222263622368836e-10
4292,7.643674155386092e-10
4293,7.534238664145981e-10
4294,7.037717467418044e-10
4295,7.445643907999648e-10
4296,6.972162709244851e-10
4297,7.099460506697358e-10
4298,7.705928312000832e-10
4299,7.165716514147079e-10
4300,7.329569743528765e-10
4301,7.076112258322845e-10
4302,6.846391108961143e-10
4303,7.683650169988086e-10
4304,6.975122337998504e-10
4305,7.119275545411877e-10
4306,7.456852480389008e-10
4307,7.85147156652614e-10
4308,7.108109717361792e-10
4309,7.366450596578868e-10
4310,7.091046548032052e-10
4311,7.36991591376926e-10
4312,7.184354617830049e-10
4313,7.933920284515252e-10
4314,7.579601032695645e-10
4315,7.286185040937793e-10
4316,7.185009474604499e-10
4317,6.700670515994041e-10
4318,7.11560987596746e-10
4319,7.454165218072939e-10
4320,7.44618981505831e-10
4321,6.97724008128503e-10
4322,7.372284786231409e-10
4323,7.125040379640541e-10
4324,6.872418700972926e-10
4325,7.296215835639846e-10
4326,7.307367014686344e-10
4327,7.327927725352081e-10
4328,7.322670695330528e-10
4329,6.805313895030186e-10
4330,7.287174400051982e-10
4331,6.914494218733395e-10
4332,7.153866405185232e-10
4333,7.139314086540848e-10
4334,6.946566430804895e-10
4335,7.095623552435386e-10
4336,6.892929632446674e-10
4337,7.582817484934269e-10
4338,7.063708457061663e-10
4339,7.016894571699465e-10
4340,7.150231748552483e-10
4341,6.94749944418398e-10
4342,7.281861273099945e-10
4343,7.203019553345963e-10
4344,7.445723257419495e-10
4345,7.051611982487868e-10
4346,7.058792876966736e-10
4347,7.105013087672793e-10
4348,7.029069170767446e-10
4349,7.361156339673214e-10
4350,7.410013300699294e-10
4351,7.033269095887791e-10
4352,6.970257172380598e-10
4353,6.944692300050722e-10
4354,7.412641373217554e-10
4355,6.822726550388396e-10
4356,7.071763579025293e-10
4357,6.533092865381416e-10
4358,7.110910085042351e-10
4359,6.836773714210283e-10
4360,7.55312307943041e-10
4361,7.621143923616578e-10
4362,7.600874922872893e-10
4363,7.107883398889732e-10
4364,7.549233412346049e-10
4365,6.959481419130315e-10
4366,6.977547882375615e-10
4367,7.214898807675716e-10
4368,7.353615982816589e-10
4369,6.712644549958001e-10
4370,7.217705799962635e-10
4371,6.716879976821733e-10
4372,6.988615760897246e-10
4373,7.041669036286332e-10
4374,6.85570267390476e-10
4375,7.007015556012353e-10
4376,7.117741533021516e-10
4377,7.082917260815602e-10
4378,7.105830260257993e-10
4379,7.151306960483727e-10
4380,7.060580617325739e-10
4381,6.865497631875814e-10
4382,6.833645009214246e-10
4383,6.79558325416784e-10
4384,7.095123315579594e-10
4385,7.053393071215416e-10
4386,7.057773880674154e-10
4387,6.75795501538355e-10
4388,7.302923929000404e-10
4389,6.909444202202478e-10
4390,7.225087893260055e-10
4391,6.769588890500005e-10
4392,7.095051391544742e-10
4393,7.19011624171123e-10
4394,7.463608943931692e-10
4395,6.78824590928829e-10
4396,7.496370564867945e-10
4397,6.972578382284941e-10
4398,7.396600042475633e-10
4399,6.924866244312542e-10
4400,7.00410598675046e-10
4401,6.656948260135413e-10
4402,7.341915128190481e-10
4403,7.010307324900485e-10
4404,6.788990374861682e-10
4405,6.762773349467358e-10
4406,7.081886371657878e-10
4407,7.250136696750186e-10
4408,7.485436147716194e-10
4409,6.771419046245109e-10
4410,6.829844182097319e-10
4411,6.71209801139388e-10
4412,7.072302880843696e-10
4413,7.152182838408624e-10
4414,7.187831494744445e-10
4415,6.957994526868778e-10
4416,7.027244654208634e-10
4417,6.912951581303208e-10
4418,6.821000253794487e-10
4419,6.906215168188937e-10
4420,6.871601281070737e-10
4421,7.270401939174488e-10
4422,7.081048208774414e-10
4423,6.818475705229569e-10
4424,7.342170296226836e-10
4425,7.375931852596523e-10
4426,7.050877177179853e-10
4427,7.084873094781133e-10
4428,6.646417934605021e-10
4429,6.649453649648093e-10
4430,6.347135315709319e-10
4431,6.978614169321457e-10
4432,6.88804300787324e-10
4433,6.969815897218115e-10
4434,7.437390392075119e-10
4435,6.873498975185738e-10
4436,7.415109050599604e-10
4437,6.58025847063322e-10
4438,6.877134455968425e-10
4439,6.467746462026239e-10
4440,7.288195595271591e-10
4441,6.758488729300973e-10
4442,7.118055171730299e-10
4443,7.244098986951143e-10
4444,7.002207384125244e-10
4445,6.771346509940824e-10
4446,7.345104151788351e-10
4447,6.960309457918354e-10
