L,input_kappa,cross_wksz_g,cross_wksz_g_err,cross_wksz,cross_wksz_err,cross_bias,cross_bias_err
1820.0,3.904226721206482e-09,3.609460586441801e-09,1.3612718733842902e-09,3.6220342737979443e-09,1.3251142871604383e-09,0.013227863250008716,0.05081296239185664
1860.0,3.735826905452725e-09,4.03596624323707e-09,1.1263680488997577e-09,3.998187928567345e-09,1.1201991754419753e-09,-0.009355635244747185,0.027175298648241156
1900.0,3.639899619343474e-09,3.350056175949636e-09,1.1777837874264483e-09,3.354716871916103e-09,1.146113140363636e-09,0.01037418297336767,0.05487805672764908
1940.0,3.513653250999939e-09,3.245320955688343e-09,1.2208066100515322e-09,3.2732468789136155e-09,1.1943285586913301e-09,0.012798172412929706,0.04179824818411511
1980.0,3.383521956638791e-09,3.3622247919644957e-09,1.1744747863577228e-09,3.3238146253301e-09,1.1629722928841456e-09,-0.012476183310691794,0.03560414245439436
2020.0,3.2668912973047797e-09,2.583632752801818e-09,1.243714319064711e-09,2.614737593134529e-09,1.2285774301923644e-09,-0.020080440435426603,0.15647010757106075
2060.0,3.1861133632940217e-09,2.983084948380816e-09,1.3513845050603377e-09,2.9846473674017944e-09,1.3572903920415809e-09,-0.0058027743321751235,0.04460699782306451
2100.0,3.073597905276897e-09,2.815464229258847e-09,1.2092665830088721e-09,2.837081224172996e-09,1.2184982017040271e-09,0.013990264888631294,0.06348483057232564
2140.0,2.9932311465283697e-09,2.4533127040604403e-09,9.85876825180071e-10,2.4567877892728983e-09,9.738914633166594e-10,3.174021507542359e-06,0.052698775242950795
2180.0,2.917663433576494e-09,2.615921067425587e-09,1.1464695028388137e-09,2.610516115926723e-09,1.1324335126372029e-09,0.013290929957447286,0.11891285653017974
2220.0,2.83803760946429e-09,2.474225933969026e-09,1.247572444101797e-09,2.5135103663348112e-09,1.2462323109738657e-09,-0.011674317824728749,0.08887228439871508
2260.0,2.7360942982037727e-09,2.501590218391817e-09,1.194463468026886e-09,2.4885426084404684e-09,1.2179095135054168e-09,0.018410144462681025,0.12068994270939558
2300.0,2.6541251601059364e-09,3.0281974420399566e-09,1.1741745835578608e-09,3.0065055976740815e-09,1.1927569306422316e-09,-0.012353679516222153,0.03603865103869896
2340.0,2.5998774184581982e-09,2.4403133413590906e-09,1.1873871998896732e-09,2.4718215283342872e-09,1.183369158520171e-09,0.007149944040645985,0.06654358886462512
2380.0,2.5343071542752644e-09,2.877918159318542e-09,9.768767347465133e-10,2.885715236185693e-09,9.65323357709475e-10,0.0016350696139214825,0.04692538438535944
2420.0,2.4530935728847707e-09,2.3530736935353936e-09,9.699143988858013e-10,2.3631365920727075e-09,9.439427851577424e-10,0.012340025732337119,0.05993228612255986
2460.0,2.394091794698627e-09,2.3376123772917346e-09,8.40335162369612e-10,2.3710619872491776e-09,8.482916684706252e-10,0.02136628402302224,0.0443841121186508
2500.0,2.353422747553158e-09,2.1381614486289345e-09,1.0197319491026831e-09,2.1733578507225036e-09,1.0320578351615538e-09,0.014151858652068252,0.04869859226311057
2540.0,2.2868955448405596e-09,1.8166369023885954e-09,8.201147740548016e-10,1.846520772186037e-09,8.233958173953079e-10,-0.12420265323283147,0.7040029762525485
2580.0,2.236736097946141e-09,2.1950002214466174e-09,8.821878184454696e-10,2.206647799867458e-09,9.041509177297703e-10,0.03773631851352665,0.16319988453724282
2620.0,2.1750473096143974e-09,1.5150666912794006e-09,1.1603118085570896e-09,1.520171928595957e-09,1.1671374591746233e-09,0.000618766222505835,0.1282017199590316
2660.0,2.127575126992249e-09,2.1570721518105753e-09,1.0167896774296915e-09,2.1717409835295937e-09,1.0280268120648222e-09,0.009020286584343135,0.070479245366568
2700.0,2.0584573695263643e-09,1.7051550560223234e-09,9.220267365903541e-10,1.7156660384871893e-09,9.578152253337937e-10,0.09480923025505605,0.4156906868001511
2740.0,2.029498496311344e-09,1.8521139968283552e-09,6.947832438631837e-10,1.8945603272619297e-09,6.803447980567038e-10,0.036491149338216254,0.07437909713565642
2780.0,1.979156406128934e-09,1.6187318353596354e-09,6.222739396299433e-10,1.6617764805947386e-09,5.65589956111611e-10,0.04863481028429411,0.08577853717827465
2820.0,1.933592279070031e-09,2.433520677957011e-09,1.0447070465874944e-09,2.439434721343223e-09,1.056303712129858e-09,0.006528722961957026,0.053093511339650325
2860.0,1.8804610716355445e-09,2.2135383657614754e-09,1.0331805099682075e-09,2.2051983822861994e-09,1.0196669875589088e-09,0.016514190590467957,0.13161805948350805
2900.0,1.8380934908315074e-09,1.4497494048948155e-09,9.571177844630552e-10,1.4584266962262931e-09,8.777674941134301e-10,0.27007924040137404,0.7164436283819199
2940.0,1.8055255220672614e-09,1.5990418124078166e-09,9.463860598577951e-10,1.6521264901047397e-09,9.600497563531714e-10,0.05339282491911304,0.0934020389762337
2980.0,1.7656743318472122e-09,1.72299786005608e-09,7.28358881698557e-10,1.7482625740043464e-09,7.5319461033156e-10,0.0166630918645374,0.07271328250952892
3020.0,1.7325934628487106e-09,1.5257976561899496e-09,9.982389905002279e-10,1.5458395639367734e-09,9.859287075063916e-10,0.07493405432968443,0.24015114333920495
3060.0,1.6971927954143273e-09,1.2413696061033628e-09,9.119149567941564e-10,1.2915308980963483e-09,9.179889040495739e-10,0.06797919728756908,0.1484893438669283
3100.0,1.6704840882022907e-09,1.816200218347751e-09,1.093953734987734e-09,1.8357816614206089e-09,1.0757517090675668e-09,0.018495105960692326,0.06821895135953691
3140.0,1.6283559741339834e-09,1.4891547134234365e-09,8.514969635101594e-10,1.5154036448573936e-09,8.454905807337491e-10,-5.185104279635707,25.70113418154588
3180.0,1.5940058390952016e-09,1.4620295153523752e-09,9.432579444490908e-10,1.4793172936799712e-09,9.447500044783172e-10,-0.05072754435645118,0.3360629768699223
3220.0,1.5794711620182993e-09,1.2806008503643259e-09,1.0918083273630371e-09,1.3058876747561126e-09,1.0943923611066388e-09,0.02212116208240548,0.10193067143502717
3260.0,1.5386139592839838e-09,1.5654011622983403e-09,8.022437377788022e-10,1.5855528988630114e-09,8.122188585515278e-10,0.009372502020880668,0.07822207825027058
3300.0,1.5098702420836133e-09,1.6435277509320585e-09,1.141770534206774e-09,1.7020978087364912e-09,1.1439041537969909e-09,0.09322887112188472,0.32364706318179537
3340.0,1.4904867993766864e-09,1.5981856586281641e-09,1.123169608111636e-09,1.682884411119997e-09,1.2039989382500405e-09,0.027469882962156005,0.12197138108781819
3380.0,1.4592369197434691e-09,1.0194932875903767e-09,1.1625167669957304e-09,1.0021275158339415e-09,1.138300846356934e-09,-0.08046581476293287,0.46140758793830877
3420.0,1.4246973504155537e-09,1.243899413223203e-09,1.2122001135528047e-09,1.3432348719853699e-09,1.2079956842906096e-09,0.13414119934053395,0.7166676269573548
3460.0,1.403236754621499e-09,1.197818963282507e-09,1.0128051095073712e-09,1.2453163966933987e-09,1.021856954680713e-09,0.02985061824412098,0.22561381516213222
3500.0,1.381641432027528e-09,1.580447148751282e-09,1.1460865526021347e-09,1.618173209779533e-09,1.1237181395198815e-09,0.028249666442761293,0.6448611942147309
3540.0,1.3477448030664582e-09,1.7551971720493496e-09,1.3576749665786872e-09,1.7463064143196539e-09,1.3608884033585966e-09,-0.01949357692476337,0.12422306922879674
3580.0,1.3229650445982934e-09,1.140913893954075e-09,1.6671308032927494e-09,1.208270039914039e-09,1.6661104920523164e-09,-0.11687648514055166,0.4426041620292038
3620.0,1.30619334235931e-09,1.223946023407657e-09,1.4207327127489114e-09,1.285567771661339e-09,1.380181795414744e-09,-0.019368589855344658,0.15440483965511592
3660.0,1.2748475963783889e-09,1.121520577657397e-09,1.501067926733462e-09,1.1445945273031809e-09,1.5097244297875402e-09,1.537233781102909,6.260411863424022
3700.0,1.2677703433678635e-09,1.448782684309988e-09,1.24097000023533e-09,1.5039409530094772e-09,1.3087877256653075e-09,-0.02003852681923712,0.44707350623784
3740.0,1.2420623398270395e-09,1.23091495024758e-09,1.7609147297687419e-09,1.295875895897016e-09,1.7767053864224078e-09,0.0702675158445573,0.27903344271795383
3780.0,1.2185669959873646e-09,1.1768386078312894e-09,1.5185511275922104e-09,1.2047786593128136e-09,1.4872337848214825e-09,0.10893792634889454,0.46966016871152133
3820.0,1.21178183822473e-09,1.3154333411170064e-09,1.8995067829453957e-09,1.3903229916161338e-09,1.9525946454743117e-09,0.0063224645892811385,0.24857989406192604
3860.0,1.1888819009631639e-09,1.2018348426735352e-09,2.0163631447286117e-09,1.1768988603649e-09,1.9927365770412187e-09,0.03733711924621165,0.3238988228916684
3900.0,1.1694792495727508e-09,9.517745334551372e-10,1.5116783136450564e-09,1.0580755182539537e-09,1.4842714605637103e-09,0.04136549065148323,0.401533616523411
3940.0,1.151900061698624e-09,1.644825192841821e-09,1.533941828700559e-09,1.6952676745270431e-09,1.5224284106437856e-09,-0.06134250736366162,0.41160852374484597
