L,kszkap_x_cmbkap,kszkap_x_cmbkap_err,kszgkap_x_cmbkap,termB_bias,termB_bias_err
1460.0,3.5525879714225183e-08,4.045341459790789e-09,3.8847788303934475e-09,0.002372577028877249,0.06962589649331064
1500.0,3.542463270270475e-08,6.205271389672053e-09,6.301158867471702e-09,0.009671194652106132,0.05933947205750256
1540.0,3.273264996897185e-08,4.283464696539357e-09,4.327759873609002e-09,0.008564282898869048,0.082776788435389
1580.0,3.3539859015496527e-08,6.181356904248779e-09,6.161641973502997e-09,-0.0065623511727767965,0.06513022636202812
1620.0,3.268342244160446e-08,5.6093746841413895e-09,6.163926383620736e-09,0.021117974947375592,0.07304655518770206
1660.0,3.254848914627056e-08,5.607808593081443e-09,5.5217858143286295e-09,-0.008503982013343533,0.07120940083394171
1700.0,3.261977363793499e-08,5.602042360984747e-09,5.665194774952011e-09,-0.01290743186390355,0.06181481386340815
1740.0,3.1351795096696374e-08,6.3067346364531585e-09,6.315747268804459e-09,0.010452806795791527,0.09031366197251907
1780.0,3.1275969519757107e-08,4.892363860039822e-09,4.921145427069413e-09,-0.0034791998348556743,0.08924131075651356
1820.0,3.334660192780351e-08,5.6590312498562414e-09,5.669836483942204e-09,0.019729454242037186,0.06577925846689023
1860.0,3.3534507839364845e-08,5.275520150534847e-09,5.441133666423109e-09,-0.02256646669383736,0.06442177203682234
1900.0,3.239687004941903e-08,5.26700045953625e-09,5.282479547334848e-09,-0.013354784390535146,0.07755050410752626
1940.0,3.435944582891849e-08,5.010219914818274e-09,4.840765591685086e-09,0.018933036557346423,0.06726475587770864
1980.0,3.668157177960221e-08,6.01115925947003e-09,6.263270310290268e-09,0.009948323354850666,0.06516661195600662
2020.0,3.866482560822862e-08,5.222832207992951e-09,5.480828683441338e-09,0.014205917280113134,0.07550437158797367
2060.0,3.810285157960035e-08,5.613614854426177e-09,5.290104059954977e-09,0.00358398496457139,0.06778066894428626
2100.0,4.247045154852655e-08,4.395441680751839e-09,4.173922450517482e-09,-0.0021974217059691436,0.06142371521771904
2140.0,4.5056942373329824e-08,5.748170102826949e-09,5.938344081976591e-09,0.003928294464951386,0.07180127890278888
2180.0,4.6543046623805524e-08,6.152932278144786e-09,5.849806775256205e-09,-0.0016429259385474966,0.05791650236518753
2220.0,4.9246397854967813e-08,6.697599322156405e-09,5.997389639555065e-09,0.010295955085922614,0.05900637399780742
2260.0,5.2712694264609465e-08,6.037187702363951e-09,6.2854524545798526e-09,0.013367209425976379,0.07600011893743237
2300.0,5.947467282399552e-08,7.045751306690867e-09,6.8557759904119535e-09,0.010641317168312667,0.05324285674172143
2340.0,6.520148025707438e-08,6.375646567143695e-09,6.452828885935851e-09,0.002804627356244028,0.05176611392365941
2380.0,6.510037891272312e-08,8.382331934826517e-09,7.751669010124544e-09,0.0012966013052390563,0.050464990782686237
2420.0,7.505215338538129e-08,7.012249036238479e-09,7.194631813550789e-09,-0.0006315583334727919,0.04558296012794028
2460.0,8.032591647099059e-08,7.441452636901538e-09,7.220607972207787e-09,-0.005861504075375466,0.04575832734011749
2500.0,8.704395234923525e-08,9.924043488958926e-09,9.862788032397955e-09,0.006406295053460698,0.043183271597507684
2540.0,1.0089485188296765e-07,8.146368047082506e-09,8.45569597319254e-09,-0.0008414714263418515,0.030185822286939525
2580.0,1.0589787359350163e-07,1.3429368791020059e-08,1.3758204457533446e-08,-0.01972839054758412,0.04214298842650968
2620.0,1.1952573002883163e-07,9.651618320034553e-09,9.416250312050606e-09,0.0021440220428164225,0.04048074417728037
2660.0,1.3443619385801122e-07,1.3078182261052351e-08,1.3373469749198179e-08,0.013104400432396713,0.036671079598889676
2700.0,1.5057352344283136e-07,1.0969183204579205e-08,1.1378594956904741e-08,0.00599007256988258,0.042816856418722814
2740.0,1.6431276596861544e-07,1.3255447051926571e-08,1.424090538978662e-08,-0.007774037913169493,0.02859011401385375
2780.0,1.7920773866074902e-07,1.5805138115001348e-08,1.4193923437203469e-08,0.003248330406910853,0.03141479654052458
2820.0,2.1380684630878292e-07,1.650275733355462e-08,1.729467101350254e-08,0.007578658436740811,0.03283314247450126
2860.0,2.33418902410411e-07,1.9117880411947834e-08,2.020306383270278e-08,0.002340351059677393,0.035397629354802604
2900.0,2.6783148158533906e-07,1.513997290819458e-08,1.6893990687554245e-08,0.0008565500116205242,0.02867171379410378
2940.0,2.9373947598437234e-07,2.4089447602188808e-08,2.42078532636356e-08,0.00022154703403989652,0.02294859556517086
