ell,kap_cl
2603,2.2396698038367246e-09
2604,2.1764265899074e-09
2605,2.1842144452158686e-09
2606,2.1197102862886414e-09
2607,2.160398724228975e-09
2608,2.082796243621552e-09
2609,2.190994152847033e-09
2610,2.1734626695547826e-09
2611,2.2254330180026806e-09
2612,2.1981707430402255e-09
2613,2.108108482549869e-09
2614,2.1822386763151565e-09
2615,2.10272924561637e-09
2616,2.201425856921657e-09
2617,2.276365726160263e-09
2618,2.1782927960383384e-09
2619,2.2134483996423907e-09
2620,2.1959333956359532e-09
2621,2.164133553690275e-09
2622,2.2184659729632733e-09
2623,2.1624533623919034e-09
2624,2.2110269921807235e-09
2625,2.1314550739178886e-09
2626,2.228923965544986e-09
2627,2.1685961596005404e-09
2628,2.189530813561285e-09
2629,2.1809569549934083e-09
2630,2.1850258575306992e-09
2631,2.252024917593165e-09
2632,2.2744255160503895e-09
2633,2.1004785543156115e-09
2634,2.2027778489726647e-09
2635,2.1923095545915668e-09
2636,2.0771872627226478e-09
2637,2.1453905688998134e-09
2638,2.2036421942089238e-09
2639,2.1651710063762727e-09
2640,2.1669841340472106e-09
2641,2.128482147812567e-09
2642,2.1207430781904915e-09
2643,2.085214185162321e-09
2644,2.1349885764605874e-09
2645,2.1364228764163367e-09
2646,2.1484731724132994e-09
2647,2.1213816783036573e-09
2648,2.0987067242109825e-09
2649,2.1601000044834165e-09
2650,2.1977016366078215e-09
2651,2.1069133661432415e-09
2652,2.154926440692291e-09
2653,2.1808615559621296e-09
2654,2.113527596286452e-09
2655,2.1254688150113583e-09
2656,2.1500528025784838e-09
2657,2.0834765290702237e-09
2658,2.11511403880355e-09
2659,2.1077516717659223e-09
2660,2.0827066800326065e-09
2661,2.1231106488232185e-09
2662,2.105141683078022e-09
2663,2.135405290379771e-09
2664,2.149421912568317e-09
2665,2.0792129684244204e-09
2666,2.1327506731032657e-09
2667,2.0955765918130457e-09
2668,2.0577058372706646e-09
2669,2.0478910308573453e-09
2670,2.147263706222445e-09
2671,2.1617465014939196e-09
2672,2.0610236733280735e-09
2673,1.9452069426999264e-09
2674,2.120525389273274e-09
2675,2.0283976617794893e-09
2676,2.097352545032669e-09
2677,2.1306883834086707e-09
2678,2.0535613428181397e-09
2679,2.1386312273494614e-09
2680,2.1061603121025037e-09
2681,2.1281337333225484e-09
2682,2.103002902465462e-09
2683,2.065403826183309e-09
2684,2.0784968822383056e-09
2685,2.08022432827905e-09
2686,2.0595699168008167e-09
2687,2.127221467268756e-09
2688,2.0501429230914894e-09
2689,2.064743649162519e-09
2690,2.0249832536304183e-09
2691,2.082336911652017e-09
2692,2.120386574875064e-09
2693,2.096551268192423e-09
2694,2.1093093991104142e-09
2695,1.995374102958367e-09
2696,2.0775444414537246e-09
2697,2.042463340052013e-09
2698,2.0260873323348102e-09
2699,2.0604632924624655e-09
2700,2.0650790393962664e-09
2701,2.096223087328224e-09
2702,2.0653330975130712e-09
2703,2.1090205613652854e-09
2704,2.0648853802370455e-09
2705,1.9730812738370796e-09
2706,2.027921864245648e-09
2707,1.9941753471358714e-09
2708,2.0796119094547925e-09
2709,2.0622258104602362e-09
2710,2.105091817492548e-09
2711,2.082087088984944e-09
2712,2.071478710694661e-09
2713,1.99703755212027e-09
2714,2.102043938704059e-09
2715,2.0890607810162182e-09
2716,2.024772453223271e-09
2717,2.0523714248273125e-09
2718,2.1326553873827843e-09
2719,1.991357350024479e-09
2720,2.0275561385782037e-09
2721,2.0001758298678073e-09
2722,2.0502295860607503e-09
2723,2.052417295490211e-09
2724,2.055159654011591e-09
2725,2.0647322327425107e-09
2726,2.0209114050193504e-09
2727,2.0003259651005463e-09
2728,2.0112063244963175e-09
2729,2.0388914094400385e-09
2730,2.0406328684306853e-09
2731,2.065156597341063e-09
2732,2.0360612237550933e-09
2733,2.0365207359274336e-09
2734,2.009866824425362e-09
2735,1.997988908214948e-09
2736,1.961943549604456e-09
2737,2.003726633670424e-09
2738,2.0509510288784586e-09
2739,2.013229222549487e-09
2740,2.080401251922682e-09
2741,2.0442637841036463e-09
2742,2.0195912431524777e-09
2743,1.994208803920569e-09
2744,2.0648700151951843e-09
2745,1.9834790789638094e-09
2746,2.0164834915947013e-09
2747,1.983606478257429e-09
2748,2.0141480447164776e-09
2749,2.000364042238018e-09
2750,1.950441905379498e-09
2751,1.971960954185421e-09
2752,2.0137453552995065e-09
2753,1.9958009844860047e-09
2754,1.9820396601195136e-09
2755,1.9868487498020685e-09
2756,1.9897587228950904e-09
2757,2.0746582482687476e-09
2758,1.984317764856295e-09
2759,2.0465294093711434e-09
2760,1.939922918752745e-09
2761,1.9476162690656243e-09
2762,1.943386521275296e-09
2763,2.024961617384466e-09
2764,2.0164453420534282e-09
2765,2.035039026172892e-09
2766,1.987781464324331e-09
2767,1.994709922835797e-09
2768,2.0249309654216657e-09
2769,2.0116340915398437e-09
2770,1.940921315818195e-09
2771,1.9635332598028955e-09
2772,2.0191583831882276e-09
2773,1.9686196566292186e-09
2774,1.9410065855770127e-09
2775,2.0047069109429953e-09
2776,1.9651717878738464e-09
2777,1.970244608283921e-09
2778,1.9780571528236844e-09
2779,2.0045711806216297e-09
2780,2.0141234197960863e-09
2781,1.9492595008851687e-09
2782,1.9607922408269633e-09
2783,2.0446177922314055e-09
2784,1.941323681146833e-09
2785,1.955991611582732e-09
2786,1.963465802536518e-09
2787,1.98947171152951e-09
2788,1.9293920743041955e-09
2789,2.0434834606441154e-09
2790,1.9305932702710166e-09
2791,1.991967030695712e-09
2792,1.925074922990251e-09
2793,1.9671350732400855e-09
2794,1.896807320511125e-09
2795,1.940886396644067e-09
2796,1.9136476157207673e-09
2797,1.938102642349876e-09
2798,2.0054704206224715e-09
2799,1.9652917398091837e-09
2800,2.006395208093385e-09
2801,1.956002794704628e-09
2802,1.919705948425735e-09
2803,1.943389363913404e-09
2804,1.9315084087885136e-09
2805,1.9447930306583277e-09
2806,1.934239228572494e-09
2807,1.8298468299741361e-09
2808,1.983835337141812e-09
2809,1.8700764837553585e-09
2810,1.9182121726065434e-09
2811,1.891147633757653e-09
2812,2.0028631174691533e-09
2813,1.889141250612415e-09
2814,1.9752875381586003e-09
2815,1.9812671749366488e-09
2816,1.924542925973079e-09
2817,1.961275247570882e-09
2818,1.9215509173914303e-09
2819,1.962804642112006e-09
2820,1.964418692178357e-09
2821,1.850023487268172e-09
2822,1.9250435120960115e-09
2823,1.9686074641803985e-09
2824,2.029711929726232e-09
2825,1.9513378850350712e-09
2826,1.9049683565898185e-09
2827,1.9193369429956815e-09
2828,1.907193943637707e-09
2829,1.905461583410052e-09
2830,1.911866686449206e-09
2831,1.9874714727188567e-09
2832,1.9618761345518887e-09
2833,1.872642948026216e-09
2834,1.8967854272559633e-09
2835,1.912793564439024e-09
2836,1.950060238612005e-09
2837,1.8940815401091725e-09
2838,1.893843998697198e-09
2839,1.9529239752144796e-09
2840,1.9132257863447187e-09
2841,1.9136358299292387e-09
2842,1.8913169330249067e-09
2843,1.9358378123542273e-09
2844,1.908372755972826e-09
2845,1.952188024478786e-09
2846,1.876994591413814e-09
2847,1.8895618138528115e-09
2848,1.8424751727698484e-09
2849,1.8599828611555864e-09
2850,1.9183536884575817e-09
2851,1.905724189315978e-09
2852,1.901711863624842e-09
2853,1.8349031849700711e-09
2854,1.8691122815592754e-09
2855,1.8363650970512922e-09
2856,1.8120242915281258e-09
2857,1.9555895735626543e-09
2858,1.8822780521304298e-09
2859,1.9164744842960285e-09
2860,1.888068398375782e-09
2861,1.9305687613800215e-09
2862,1.8808171596165942e-09
2863,1.8861351171238682e-09
2864,1.9082280475044514e-09
2865,1.850790015189778e-09
2866,1.8567651956402146e-09
2867,1.8072229810441209e-09
2868,1.884211575600648e-09
2869,1.906961394559182e-09
2870,1.8452985294329775e-09
2871,1.8766422880746973e-09
2872,1.9271674443583653e-09
2873,1.862973145903771e-09
2874,1.9115952950534298e-09
2875,1.8836566615128845e-09
2876,1.9189310105082225e-09
2877,1.8272857312296402e-09
2878,1.870680907697498e-09
2879,1.887429643742539e-09
2880,1.833463628729648e-09
2881,1.807010976376599e-09
2882,1.873298418160184e-09
2883,1.8710387257944637e-09
2884,1.8873275736319384e-09
2885,1.9122828481193226e-09
2886,1.801241738180166e-09
2887,1.872298459495654e-09
2888,1.8630627860622325e-09
2889,1.8336650839193132e-09
2890,1.863481966082829e-09
2891,1.8169421223194608e-09
2892,1.8078068791516005e-09
2893,1.8671834389553645e-09
2894,1.869619582283884e-09
2895,1.834441051829309e-09
2896,1.8340893414252409e-09
2897,1.775620180769123e-09
2898,1.8415257311851353e-09
2899,1.8389038863896396e-09
2900,1.7998120056664422e-09
2901,1.7681380573859352e-09
2902,1.817990363815426e-09
2903,1.8202513797735814e-09
2904,1.807568318270528e-09
2905,1.775352277563799e-09
2906,1.8572011678503865e-09
2907,1.8485730624937561e-09
2908,1.8208326363731606e-09
2909,1.877577331519854e-09
2910,1.8100624095561945e-09
2911,1.8181552667003867e-09
2912,1.8515109799215338e-09
2913,1.844599051571788e-09
2914,1.8888261140507757e-09
2915,1.8179903323695437e-09
2916,1.7824670161333936e-09
2917,1.7948209052776544e-09
2918,1.8803122624094554e-09
2919,1.880134811125207e-09
2920,1.8621539606593305e-09
2921,1.8338795671736926e-09
2922,1.8427558519781918e-09
2923,1.788435091992193e-09
2924,1.8017277411195941e-09
2925,1.808917159777586e-09
2926,1.8063880509973116e-09
2927,1.7873529496704212e-09
2928,1.8177619196675299e-09
2929,1.8116416813828479e-09
2930,1.8413940261257856e-09
2931,1.8055155653620923e-09
2932,1.8559066123842805e-09
2933,1.8363019529649668e-09
2934,1.842551858626672e-09
2935,1.7876250126485323e-09
2936,1.8715568824293623e-09
2937,1.7952537913142396e-09
2938,1.8299398502398337e-09
2939,1.7656210539480984e-09
2940,1.8229900995569885e-09
2941,1.7850953229375047e-09
2942,1.7312952090842047e-09
2943,1.7883175263466491e-09
2944,1.8151740415023395e-09
2945,1.784850661996355e-09
2946,1.8141343045925264e-09
2947,1.8312864441277622e-09
2948,1.7794337706955852e-09
2949,1.7911847782344334e-09
2950,1.7557178979652579e-09
2951,1.8317588582199946e-09
2952,1.8096338731216261e-09
2953,1.7842908776927328e-09
2954,1.7857619529252641e-09
2955,1.7805506091466476e-09
2956,1.8230452922521088e-09
2957,1.814834298113033e-09
2958,1.8203587442601064e-09
2959,1.8191750274172736e-09
2960,1.791170208699052e-09
2961,1.7980368776146718e-09
2962,1.8517766777681696e-09
2963,1.792019304558827e-09
2964,1.7773721745249234e-09
2965,1.7707546467056353e-09
2966,1.7697323087262794e-09
2967,1.7443504098195146e-09
2968,1.7596736968676448e-09
2969,1.7470698986496122e-09
2970,1.7351155220059246e-09
2971,1.756588222039398e-09
2972,1.77696564900671e-09
2973,1.7812725141225555e-09
2974,1.7833766679678536e-09
2975,1.7846202894548599e-09
2976,1.7814820392896524e-09
2977,1.7379489825985019e-09
2978,1.785038611810717e-09
2979,1.7704477061635545e-09
2980,1.8150336246887675e-09
2981,1.7235458107063825e-09
2982,1.8015769986530943e-09
2983,1.8253052707884878e-09
2984,1.8151668224442316e-09
2985,1.787957035459608e-09
2986,1.7382959698885466e-09
2987,1.7468018804878419e-09
2988,1.7516401822854468e-09
2989,1.7512739901698641e-09
2990,1.8009149560378492e-09
2991,1.7702391743605164e-09
2992,1.798954717277526e-09
2993,1.7361503837266024e-09
2994,1.7381539111940554e-09
2995,1.724005325360995e-09
2996,1.7690145039422269e-09
2997,1.7425054224383302e-09
2998,1.7627089310886958e-09
2999,1.8255455933632047e-09
3000,1.7763953194687712e-09
3001,1.753428978566826e-09
3002,1.728739182528135e-09
3003,1.7876382919829675e-09
3004,1.7454263686666494e-09
3005,1.7197800050117234e-09
3006,1.7277429851433637e-09
3007,1.762494305804689e-09
3008,1.7438652906716944e-09
3009,1.7250212580699452e-09
3010,1.8057203025315887e-09
3011,1.7544203502194584e-09
3012,1.7898131828785293e-09
3013,1.7078064346750767e-09
3014,1.749024153421267e-09
3015,1.708802806816514e-09
3016,1.7332709700873159e-09
3017,1.695172466744207e-09
3018,1.7481058302517825e-09
3019,1.6984334386393316e-09
3020,1.7048189222635114e-09
3021,1.7147764101724358e-09
3022,1.7417604503170512e-09
3023,1.7896834015116854e-09
3024,1.7345335252221525e-09
3025,1.744641876255493e-09
3026,1.7017848974521288e-09
3027,1.709898236563987e-09
3028,1.6896498532573355e-09
3029,1.7280894274411297e-09
3030,1.7632615543872035e-09
3031,1.6737563510499773e-09
3032,1.6944529200566247e-09
3033,1.7817803873419425e-09
3034,1.7368032022380259e-09
3035,1.7104127643515645e-09
3036,1.7252372628529686e-09
3037,1.6959449551271415e-09
3038,1.7453083568818382e-09
3039,1.7033908073595974e-09
3040,1.7214984194528042e-09
3041,1.6788974931199648e-09
3042,1.7255982955879756e-09
3043,1.7147505816567396e-09
3044,1.6887417563496324e-09
3045,1.6948117352381096e-09
3046,1.7386118265875906e-09
3047,1.7081591106876855e-09
3048,1.6829777820157167e-09
3049,1.706737074616066e-09
3050,1.6567028016850446e-09
3051,1.7006228215573334e-09
3052,1.7052792662930467e-09
3053,1.7019799537664337e-09
3054,1.7431817170240453e-09
3055,1.6774962977385357e-09
3056,1.7032383113055157e-09
3057,1.6369012353062126e-09
3058,1.6691224590297032e-09
3059,1.7089774141871069e-09
3060,1.7118878960732904e-09
3061,1.693184998213059e-09
3062,1.6642911153667059e-09
3063,1.6784640292572265e-09
3064,1.7262855067708803e-09
3065,1.7055337793817283e-09
3066,1.6804281028332617e-09
3067,1.6689914747588523e-09
3068,1.6767836510550641e-09
3069,1.6942265835458742e-09
3070,1.6670586552389486e-09
3071,1.6926962701539436e-09
3072,1.7049406389399547e-09
3073,1.670356179588455e-09
3074,1.636078277944176e-09
3075,1.7167038359718749e-09
3076,1.7067277735093197e-09
3077,1.6567128329053505e-09
3078,1.671395896643084e-09
3079,1.6658422497628424e-09
3080,1.6694497552607185e-09
3081,1.7108560268177188e-09
3082,1.6407891083135438e-09
3083,1.6054614686386746e-09
3084,1.6939668728582879e-09
3085,1.6826143785132433e-09
3086,1.6965953395573254e-09
3087,1.6908998780650691e-09
3088,1.681316944306987e-09
3089,1.6739583464913186e-09
3090,1.6443885241092002e-09
3091,1.6630546133233561e-09
3092,1.6050436738233875e-09
3093,1.7113218398426293e-09
3094,1.6990634111646356e-09
3095,1.6710244986717079e-09
3096,1.655179464144661e-09
3097,1.6939609169127963e-09
3098,1.7209551615774963e-09
3099,1.7123390482306532e-09
3100,1.637246158639792e-09
3101,1.6546520618506755e-09
3102,1.6758458793672306e-09
3103,1.6343537265427382e-09
3104,1.6940300749789936e-09
3105,1.6683803225100622e-09
3106,1.7079602034584027e-09
3107,1.701832262577523e-09
3108,1.732372072514972e-09
3109,1.6247419725000608e-09
3110,1.6617775048254258e-09
3111,1.6432388218850961e-09
3112,1.6564583378828886e-09
3113,1.6597290581603788e-09
3114,1.6445826943579875e-09
3115,1.6729573575779165e-09
3116,1.6613759061040276e-09
3117,1.6279337290928487e-09
3118,1.6542129330685196e-09
3119,1.6413428682210354e-09
3120,1.641853269211278e-09
3121,1.6730986240786626e-09
3122,1.6234921264884141e-09
3123,1.6057594843151333e-09
3124,1.6139334846020915e-09
3125,1.6174186287772528e-09
3126,1.5865991306537015e-09
3127,1.6799405605376392e-09
3128,1.6431008606822287e-09
3129,1.6245951765371149e-09
3130,1.64654131327296e-09
3131,1.671124445285862e-09
3132,1.642517045448472e-09
3133,1.6313055343004613e-09
3134,1.6174634832982052e-09
3135,1.6406053930472597e-09
3136,1.6316902966848482e-09
3137,1.6215145131315389e-09
3138,1.635567803235393e-09
3139,1.6169310507855739e-09
3140,1.5965786200836848e-09
3141,1.6081601525656314e-09
3142,1.6348137388902584e-09
3143,1.6374832745361329e-09
3144,1.6046798782302745e-09
3145,1.6558956870892222e-09
3146,1.6344658414127822e-09
3147,1.6222414670528367e-09
3148,1.6064804368690177e-09
3149,1.6029518774745117e-09
3150,1.626743244550537e-09
3151,1.6014990486237381e-09
3152,1.6324331605829098e-09
3153,1.649094551516387e-09
3154,1.6099285512613282e-09
3155,1.6035546696746912e-09
3156,1.650754868877803e-09
3157,1.5966141543391798e-09
3158,1.6379094701169773e-09
3159,1.6170155790578078e-09
3160,1.5952996887310743e-09
3161,1.5969116593883113e-09
3162,1.5985924951133227e-09
3163,1.6412208826186063e-09
3164,1.5875616046191862e-09
3165,1.6002664015312401e-09
3166,1.6214072419308468e-09
3167,1.6344361001561692e-09
3168,1.634660661610287e-09
3169,1.6336526430021046e-09
3170,1.6239571693507034e-09
3171,1.6271432672817806e-09
3172,1.639864813552274e-09
3173,1.5797337785753284e-09
3174,1.6175498215601601e-09
3175,1.6079507991708673e-09
3176,1.654063373259408e-09
3177,1.603804413394317e-09
3178,1.561043804236544e-09
3179,1.5654466087197912e-09
3180,1.6328015199484567e-09
3181,1.6001131818292188e-09
3182,1.588766348526447e-09
3183,1.6000702693734523e-09
3184,1.582048223078872e-09
3185,1.573811237403733e-09
3186,1.6122464254869869e-09
3187,1.528732635616665e-09
3188,1.5600319542333495e-09
3189,1.6065020613650501e-09
3190,1.573986945270968e-09
3191,1.5220099715912156e-09
3192,1.6278502862629737e-09
3193,1.5923364714998432e-09
3194,1.5422716241178224e-09
3195,1.5714677003288418e-09
3196,1.5651251336189515e-09
3197,1.5749475763533418e-09
3198,1.5803170659504634e-09
3199,1.6280868489968484e-09
3200,1.5928671982701834e-09
3201,1.5496071631650198e-09
3202,1.5482669107485672e-09
3203,1.5951962692922243e-09
3204,1.6181691697594127e-09
3205,1.5968953572743602e-09
3206,1.5414749653975585e-09
3207,1.5810206511148573e-09
3208,1.5854190770446453e-09
3209,1.5853094686610333e-09
3210,1.5418620719011992e-09
3211,1.5616932505400154e-09
3212,1.61111047345582e-09
3213,1.5641846918272414e-09
3214,1.568334693132507e-09
3215,1.5857801985009264e-09
3216,1.6016455028871932e-09
3217,1.533603498577536e-09
3218,1.5375427740456078e-09
3219,1.5501337817155558e-09
3220,1.6020591987211627e-09
3221,1.5547151914233548e-09
3222,1.532503111640614e-09
3223,1.613705597398472e-09
3224,1.5594894550815492e-09
3225,1.5673980586094488e-09
3226,1.6270626096197575e-09
3227,1.5701963002110713e-09
3228,1.5561713115109768e-09
3229,1.5859587464188592e-09
3230,1.5917170227926899e-09
3231,1.5353993934401599e-09
3232,1.554705172779713e-09
3233,1.5271287775153294e-09
3234,1.5478768357240859e-09
3235,1.530191196111544e-09
3236,1.5447763141257877e-09
3237,1.5695085350727153e-09
3238,1.551408362108045e-09
3239,1.55255085715443e-09
3240,1.5751403545443724e-09
3241,1.5147567115296537e-09
3242,1.565767875651294e-09
3243,1.6052669707845452e-09
3244,1.5597851318736053e-09
3245,1.5491947051160858e-09
3246,1.5359666835169128e-09
3247,1.590524679795058e-09
3248,1.53880262459148e-09
3249,1.5588756728762952e-09
3250,1.5454495861478971e-09
3251,1.5916222818150724e-09
3252,1.5478717769913378e-09
3253,1.5596272606587767e-09
3254,1.5783672079871192e-09
3255,1.5439204702367902e-09
3256,1.5424303818023617e-09
3257,1.5202080269254976e-09
3258,1.4837693449557936e-09
3259,1.5155939492561365e-09
3260,1.5527443731209442e-09
3261,1.5400561837636452e-09
3262,1.5538047340195691e-09
3263,1.5392210885822828e-09
3264,1.5594663588612716e-09
3265,1.5494387884879425e-09
3266,1.5186625991203137e-09
3267,1.5870352028723794e-09
3268,1.5580336150386762e-09
3269,1.5609285639280213e-09
3270,1.539760155607095e-09
3271,1.5006126131259797e-09
3272,1.523698324273599e-09
3273,1.5435517760150247e-09
3274,1.5447653938795217e-09
3275,1.5173443779999949e-09
3276,1.5476744243427842e-09
3277,1.5161527447300654e-09
3278,1.5007755616367015e-09
3279,1.513030640287346e-09
3280,1.5264535163078816e-09
3281,1.4962022383879428e-09
3282,1.5192443386208975e-09
3283,1.504496975230285e-09
3284,1.5190212635333384e-09
3285,1.5832939025390975e-09
3286,1.4838525112033888e-09
3287,1.5398586015842658e-09
3288,1.53203578819429e-09
3289,1.4741197447264829e-09
3290,1.5133301059070957e-09
3291,1.4739311114631269e-09
3292,1.5568175612649867e-09
3293,1.5086822859486301e-09
3294,1.5370365759640406e-09
3295,1.5865705196786003e-09
3296,1.5180400857630736e-09
3297,1.495828034940165e-09
3298,1.4944418543044635e-09
3299,1.4815006610038612e-09
3300,1.5114517886907994e-09
3301,1.490063256673901e-09
3302,1.4892562034011885e-09
3303,1.483534957776879e-09
3304,1.5127016428851088e-09
3305,1.493787873413644e-09
3306,1.5642400436577043e-09
3307,1.4896611898592775e-09
3308,1.5139596375838568e-09
3309,1.5232531948011832e-09
3310,1.4664055138998656e-09
3311,1.520071954478803e-09
3312,1.5038480994863315e-09
3313,1.462004449750618e-09
3314,1.4571958383545475e-09
3315,1.5168768471561961e-09
3316,1.532107426022232e-09
3317,1.5081796043667983e-09
3318,1.4475948130438295e-09
3319,1.500086198734911e-09
3320,1.5235021237108866e-09
3321,1.556927522992563e-09
3322,1.4838888797299713e-09
3323,1.470671455349505e-09
3324,1.538524129594667e-09
3325,1.4726224191233673e-09
3326,1.5127885505045434e-09
3327,1.5017425653493705e-09
3328,1.5633788870350313e-09
3329,1.4801829103671645e-09
3330,1.4896422560335569e-09
3331,1.5157818234774007e-09
3332,1.5250282870853457e-09
3333,1.4399757180373827e-09
3334,1.5220323073250928e-09
3335,1.4244039831952568e-09
3336,1.4518425507650383e-09
3337,1.4711809873528454e-09
3338,1.475737944321627e-09
3339,1.4762268959737375e-09
3340,1.4853186875374632e-09
3341,1.489493210668347e-09
3342,1.466672973670315e-09
3343,1.4972988439954484e-09
3344,1.494592494705093e-09
3345,1.4561647254281091e-09
3346,1.47606724922268e-09
3347,1.4637304923206002e-09
3348,1.4580350064431004e-09
3349,1.4906493690933413e-09
3350,1.4884871554640005e-09
3351,1.4879628027740008e-09
3352,1.5000528567430153e-09
3353,1.5035953765454931e-09
3354,1.4633410742562875e-09
3355,1.4987494414450262e-09
3356,1.4566567540654234e-09
3357,1.466607812959726e-09
3358,1.4458621175364534e-09
3359,1.4967488654414332e-09
3360,1.440645461957367e-09
3361,1.4923855842889927e-09
3362,1.490281927304967e-09
3363,1.4442420401325348e-09
3364,1.4644559910906549e-09
3365,1.5153642683715912e-09
3366,1.464002886489659e-09
3367,1.521776704929197e-09
3368,1.473697833657505e-09
3369,1.499161284807639e-09
3370,1.5593710625601742e-09
3371,1.4690648161738215e-09
3372,1.459821635343965e-09
3373,1.4650617104010915e-09
3374,1.5049737973588956e-09
3375,1.4805620662478205e-09
3376,1.4810619222283916e-09
3377,1.4347413714743897e-09
3378,1.4659779376459654e-09
3379,1.5430412526911582e-09
3380,1.442358559386969e-09
3381,1.4421020682207001e-09
3382,1.4567663600486722e-09
3383,1.5020574408047765e-09
3384,1.4835547158487536e-09
3385,1.4925386038079649e-09
3386,1.4485547506399429e-09
3387,1.4870836178377615e-09
3388,1.4143685112330115e-09
3389,1.4500042613237317e-09
3390,1.4239428646461427e-09
3391,1.4445836771090681e-09
3392,1.4684169045872002e-09
3393,1.4312150760620881e-09
3394,1.4027547523863669e-09
3395,1.4537929838566713e-09
3396,1.4624203689838012e-09
3397,1.408847017269752e-09
3398,1.4127439597084603e-09
3399,1.4429383107683442e-09
3400,1.4456916261414103e-09
3401,1.4394582369174038e-09
3402,1.4035050440330701e-09
3403,1.4152393095368105e-09
3404,1.4307289805590336e-09
3405,1.4582639472628599e-09
3406,1.4590023365393688e-09
3407,1.4089519644637987e-09
3408,1.4569954596794765e-09
3409,1.4396214131626367e-09
3410,1.4219460900349976e-09
3411,1.4385058106316853e-09
3412,1.4048399703603682e-09
3413,1.4387777737009203e-09
3414,1.4430350231135516e-09
3415,1.4389271017271844e-09
3416,1.4421115497844224e-09
3417,1.4170151468404985e-09
3418,1.451269852314386e-09
3419,1.4340182311318533e-09
3420,1.4498408273239177e-09
3421,1.4277545375172758e-09
3422,1.4282034670187776e-09
3423,1.4748277205812107e-09
3424,1.4089450939711318e-09
3425,1.45899550196719e-09
3426,1.4273273414446091e-09
3427,1.403352605952544e-09
3428,1.44442303789959e-09
3429,1.4405718124585325e-09
3430,1.4370762578425985e-09
3431,1.426332241722977e-09
3432,1.3995696600521017e-09
3433,1.414296768931876e-09
3434,1.421139403045776e-09
3435,1.4084668527035576e-09
3436,1.3868764543713923e-09
3437,1.3684182950257649e-09
3438,1.427648651056885e-09
3439,1.4049913035196373e-09
3440,1.399394250420635e-09
3441,1.3814229554088696e-09
3442,1.449119510505139e-09
3443,1.3951216228913987e-09
3444,1.4626323644790491e-09
3445,1.4352949837091738e-09
3446,1.3829805603704848e-09
3447,1.4436672420959803e-09
3448,1.3557329943588139e-09
3449,1.4151640996450373e-09
3450,1.424840138596738e-09
3451,1.417792896413064e-09
3452,1.432335288314619e-09
3453,1.3904956813941175e-09
3454,1.4387101951205196e-09
3455,1.4027591189898322e-09
3456,1.4066033808707336e-09
3457,1.3839532224707993e-09
3458,1.4061735636047717e-09
3459,1.4019227000786412e-09
3460,1.4193987936974854e-09
3461,1.3727210697948288e-09
3462,1.3804957325945311e-09
3463,1.380206290330281e-09
3464,1.3758400210485149e-09
3465,1.4024484702255886e-09
3466,1.439554319487204e-09
3467,1.4274644710425317e-09
3468,1.3501260491248991e-09
3469,1.3859664910774935e-09
3470,1.3605290743009157e-09
3471,1.3720775639343094e-09
3472,1.3812757216401939e-09
3473,1.403587500268956e-09
3474,1.409833156641446e-09
3475,1.3738792825630527e-09
3476,1.367281778050581e-09
3477,1.3984776557454631e-09
3478,1.4086222097821582e-09
3479,1.4268697688149478e-09
3480,1.380056030195324e-09
3481,1.3802426495805144e-09
3482,1.3812147439940212e-09
3483,1.3995184854161865e-09
3484,1.3873991151943145e-09
3485,1.3617900468933023e-09
3486,1.4204403990453736e-09
3487,1.3522279475623525e-09
3488,1.4130934678734722e-09
3489,1.4183945883607351e-09
3490,1.3461484572902956e-09
3491,1.4022089138364055e-09
3492,1.3720406601352364e-09
3493,1.362038618254946e-09
3494,1.3806039973599458e-09
3495,1.3855541779862028e-09
3496,1.3831348363018678e-09
3497,1.3712830898949331e-09
3498,1.3411128552845463e-09
3499,1.401363737088391e-09
3500,1.3669691048450994e-09
3501,1.3920077988364093e-09
3502,1.3631559628551813e-09
3503,1.3864020329579338e-09
3504,1.3509780469362965e-09
3505,1.3217336348330128e-09
3506,1.356027706485921e-09
3507,1.3504391779916185e-09
3508,1.369688688531723e-09
3509,1.3941521071549e-09
3510,1.3804896707745515e-09
3511,1.3783421060811736e-09
3512,1.3833165382490694e-09
3513,1.3970834336695453e-09
3514,1.3367680935629125e-09
3515,1.383739064147409e-09
3516,1.3322061042783643e-09
3517,1.3617796878173287e-09
3518,1.3528144780793066e-09
3519,1.3902784997821606e-09
3520,1.3624365919839044e-09
3521,1.3846791136678702e-09
3522,1.3512367551791252e-09
3523,1.3412633882841166e-09
3524,1.3512816852490313e-09
3525,1.3618370915084927e-09
3526,1.358952075923554e-09
3527,1.3554059966932555e-09
3528,1.3633512108396788e-09
3529,1.3376782064987026e-09
3530,1.3326420953090301e-09
3531,1.3298876085995127e-09
3532,1.364645770744792e-09
3533,1.3525595507158977e-09
3534,1.3505816048810245e-09
3535,1.328611589291143e-09
3536,1.3803233708608923e-09
3537,1.3330545309435804e-09
3538,1.3458323087905205e-09
3539,1.3444349088059592e-09
3540,1.3289965780452706e-09
3541,1.3532268898598865e-09
3542,1.3485965392258958e-09
3543,1.345038072837817e-09
3544,1.3299950668899964e-09
3545,1.3293969076782896e-09
3546,1.3409503838079388e-09
3547,1.3274584720060086e-09
3548,1.309302014421077e-09
3549,1.3670848820336043e-09
3550,1.3263397345381964e-09
3551,1.3500711383069753e-09
