L,kszkap_x_cmbkap,kszkap_x_cmbkap_err,kszgkap_x_cmbkap,termB_bias,termB_bias_err
1820.0,0.0029141197430570293,9.410135833961103e-05,9.354418482694326e-05,-0.0005688857243591414,0.0010372224771226335
1860.0,0.0026401119968698047,9.567198384490454e-05,9.529267255685707e-05,0.0003076899413820069,0.0011974403556179163
1900.0,0.0024086706657516837,6.083775979255003e-05,6.037886466586993e-05,0.0004361662306689388,0.0011643859683983387
1940.0,0.002211408691203739,6.802179567215554e-05,6.803664683542162e-05,0.00010514805269881446,0.0011865992131335976
1980.0,0.0020459379025641235,6.270744474869471e-05,6.298566416357187e-05,2.7189677412021307e-05,0.001369279415492056
2020.0,0.001875766394168626,6.424503961931142e-05,6.413379563857441e-05,0.00017599082903879717,0.0013449062577226224
2060.0,0.0017303527912838719,2.4827551243014388e-05,2.483974570313445e-05,-2.7042973227524303e-05,0.001363315676666357
2100.0,0.0016314125927245672,3.6670412576446185e-05,3.6384326709617824e-05,0.00024205440339263568,0.0008658551634481904
2140.0,0.0015053047488637079,3.358485371922815e-05,3.364334642343795e-05,-0.00033845603064225626,0.0012226428002758323
2180.0,0.0014216499079266216,2.952250445200413e-05,2.9495955731212143e-05,4.6280643746374536e-05,0.0015088525515190474
2220.0,0.001362092580092584,3.127641378705605e-05,3.130695956572123e-05,-6.45795965608016e-05,0.0016261641939802466
2260.0,0.0013151500159820648,2.3431302972758565e-05,2.3781260265007376e-05,-0.0003340938259898877,0.0013634608776837325
2300.0,0.0012566117612971145,3.0637714176561766e-05,3.0841888715859596e-05,7.135743599581293e-05,0.0014092062321085861
2340.0,0.0012192167817806452,3.338909695402805e-05,3.362078672839113e-05,-0.00015088608909842024,0.0011309549657663217
2380.0,0.0011796384237502048,3.410108998384993e-05,3.400362066020334e-05,0.0001608774393053696,0.001259242881712411
2420.0,0.001139665726348032,2.732742472940821e-05,2.7376310079353812e-05,0.0002608279415289802,0.0011715257488106737
2460.0,0.0011341627334345973,2.6954395680148375e-05,2.693014314233321e-05,0.0001311231880337936,0.0009557880686769992
2500.0,0.001118568302714819,2.6557425570330217e-05,2.6592745567092048e-05,-7.087415682443232e-05,0.0011275269255510013
2540.0,0.0011233772948616744,3.310287245582806e-05,3.30120794897814e-05,-8.080655477660103e-05,0.0009928791187063777
2580.0,0.001122327643397086,2.7233491162161115e-05,2.7184141073271293e-05,-3.885693721677457e-05,0.0009212376893792676
2620.0,0.0011324819869714977,2.7474347617239194e-05,2.7515586167150188e-05,9.607683505790118e-05,0.0010783148289685834
2660.0,0.001148123315916036,2.7832113794642008e-05,2.782035648944725e-05,8.122916173072607e-05,0.0009810424916923584
2700.0,0.0011662322839998298,3.499880922458811e-05,3.485796603472959e-05,6.257679595780805e-05,0.0011801713044928416
2740.0,0.0011870108181244478,2.6383668824230832e-05,2.6434009451929458e-05,0.00017171976524796824,0.0010563365583122837
2780.0,0.0012175006288159017,2.7280613603478405e-05,2.744722324376142e-05,4.8353823731633884e-05,0.001138773615761047
2820.0,0.001256611691647697,2.7090961587197614e-05,2.6979359997904974e-05,-0.00010659946133088198,0.0010058946234369208
2860.0,0.0013059724778865776,3.0907575600504096e-05,3.0787935807526646e-05,0.00010946688653814406,0.0008869166052528479
2900.0,0.001365347827281702,3.398689920904526e-05,3.4084675825361014e-05,0.00021438577106771723,0.0007083902747113431
2940.0,0.0014229447579974226,3.090118315600949e-05,3.061989764540553e-05,-0.00011195361238803261,0.0010006973343900814
2980.0,0.0014816922548406928,3.803357172236752e-05,3.79827555900687e-05,-0.0002575654937850823,0.0008929115952966127
3020.0,0.001555603005000241,3.710296084093324e-05,3.711097693264379e-05,1.8090992498805744e-05,0.000977550283418177
3060.0,0.0016347527873173575,3.987921096989023e-05,3.9737690778991695e-05,4.393781649650921e-05,0.0007522235235309461
3100.0,0.0017065886628735395,3.392877689176361e-05,3.3975404829354635e-05,0.0001463950549179246,0.0007363035667932742
3140.0,0.0018396258262321464,4.2813788025077624e-05,4.292968647793564e-05,0.0002492771823802169,0.0005083474983036891
3180.0,0.0019895160005438278,5.658174537741566e-05,5.6566837190040796e-05,8.771031662024258e-05,0.0006166366000892136
3220.0,0.0021717000506241146,5.9620944798992604e-05,5.9490328282702605e-05,-0.0002643369307206292,0.0006263591368360492
3260.0,0.0023571291553275814,4.21337771595943e-05,4.201890442824072e-05,-5.101398145641975e-05,0.0005798040931254427
3300.0,0.0026105642997442274,6.773358656964049e-05,6.778167631329917e-05,-7.04995867327647e-05,0.0005641826543561344
3340.0,0.002782279892281667,4.6609179411841395e-05,4.65562606203482e-05,5.215690553465329e-05,0.0005766249589499103
3380.0,0.0029996548899242285,7.685167897236564e-05,7.693773408569682e-05,-1.3444566333316283e-05,0.00044476310272202016
3420.0,0.0032266599433453716,6.239927845604507e-05,6.252935239209442e-05,5.66013938942101e-05,0.0006107590929716954
3460.0,0.003495668590791655,6.228112113287362e-05,6.227272028103866e-05,0.00013940019414939806,0.0004094435591435102
3500.0,0.0037510980741028467,8.662656139931542e-05,8.671061044992633e-05,-7.882012050087123e-06,0.00040552186060216754
3540.0,0.004027018612347909,8.963711973779613e-05,8.948787616005474e-05,0.00011741614525811236,0.0003961126989307115
3580.0,0.0042231894068537725,0.00010253882776679262,0.00010265002335365189,-3.404176647211301e-05,0.0003735669435930243
3620.0,0.004354422552232467,0.00011483765478075866,0.00011478855596593488,4.361365790363642e-05,0.0003427642759190086
3660.0,0.004456217584903371,0.00010205356494935857,0.0001020359270867065,-6.0403947470853474e-05,0.0004212570975120282
3700.0,0.0046480340173454026,9.809160799193576e-05,9.842703546755581e-05,-8.139629744081168e-05,0.0004183441588754469
3740.0,0.0048935686763794005,0.00010532049937284542,0.00010536382484341768,0.00012763067959811582,0.0003809703288376545
3780.0,0.005173164902203914,0.00010602048452525913,0.00010607837468110516,-1.7809575213367282e-05,0.00039249910759143515
3820.0,0.005441689853481678,0.00013982493330311874,0.00013964928766277643,3.795784382109764e-05,0.00041862711369588076
3860.0,0.0056175739919911575,9.42873807657589e-05,9.410980647211557e-05,-1.1496228425572233e-05,0.0003814945005647053
3900.0,0.005672231712336189,0.00011034387482439028,0.00011011404936134126,-1.493199305568325e-05,0.00042034539104409573
3940.0,0.00546213249221102,0.00010100530251069096,0.00010100464925733244,0.00012954877170868808,0.00030049715925763073
